observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,Frost susceptibility(CO_321:1000271),Frost susceptibility(CO_321:1000271).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PLOT-GW_g(CO_321:1000073),PLOT-GW_g(CO_321:1000073).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,RowType(WIPO:0000285),RowType(WIPO:0000285).date
21,3295445,BW3,Barley_Winter_MTA,63718,https://doi.org/10.15454/KIEV3C,FT269,BLOCK>PLOT,,,,,17,16,"BLOCK>PLOT:21,BLOCK:4",2015,5,2015-03-10T01:00:00Z,,,190,2015-04-28T02:00:00Z,85,2015-06-15T02:00:00Z,48,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
5,3295117,BW3,Barley_Winter_MTA,63719,https://doi.org/10.15454/KMELQW,FT872,BLOCK>PLOT,,,,,1,8,"BLOCK>PLOT:5,BLOCK:2",2015,1,2015-03-10T01:00:00Z,,,193,2015-05-01T02:00:00Z,85,2015-06-15T02:00:00Z,74,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
37,3295556,BW3,Barley_Winter_MTA,63740,https://doi.org/10.15454/GETWEK,HID358,BLOCK>PLOT,,,,,23,4,"BLOCK>PLOT:37,BLOCK:7",2015,5,2015-03-10T01:00:00Z,,,193,2015-05-01T02:00:00Z,89,2015-06-15T02:00:00Z,58,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
42,3295136,BW3,Barley_Winter_MTA,63741,https://doi.org/10.15454/IXAH8T,HID359,BLOCK>PLOT,,,,,2,5,"BLOCK>PLOT:42,BLOCK:1",2015,7,2015-03-10T01:00:00Z,,,193,2015-05-01T02:00:00Z,89,2015-06-15T02:00:00Z,16,,2,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
47,3295678,BW3,Barley_Winter_MTA,63743,https://doi.org/10.15454/GKO5AK,HID386,BLOCK>PLOT,,,,,29,11,"BLOCK>PLOT:47,BLOCK:8",2015,6,2015-03-10T01:00:00Z,,,192,2015-04-30T02:00:00Z,85,2015-06-15T02:00:00Z,58,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
17,3295593,BW3,Barley_Winter_MTA,63702,https://doi.org/10.15454/SALKTH,HOR11435,BLOCK>PLOT,,,,,25,2,"BLOCK>PLOT:17,BLOCK:7",2015,7,2015-03-10T01:00:00Z,44.9185384372034,,203,2015-05-11T02:00:00Z,79,2015-06-15T02:00:00Z,310,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
22,3295580,BW3,Barley_Winter_MTA,63703,https://doi.org/10.15454/GRGCMD,HOR10484,BLOCK>PLOT,,,,,24,9,"BLOCK>PLOT:22,BLOCK:8",2015,6,2015-03-10T01:00:00Z,36.8107769423559,,196,2015-05-04T02:00:00Z,89,2015-06-15T02:00:00Z,424,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
6,3295592,BW3,Barley_Winter_MTA,63704,https://doi.org/10.15454/ZSRNZP,HOR2779,BLOCK>PLOT,,,,,25,1,"BLOCK>PLOT:6,BLOCK:7",2015,8,2015-03-10T01:00:00Z,59.4473684210526,,198,2015-05-06T02:00:00Z,65,2015-06-15T02:00:00Z,140,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
51,3295115,BW3,Barley_Winter_MTA,63705,https://doi.org/10.15454/0HBDIU,HOR8813,BLOCK>PLOT,,,,,1,6,"BLOCK>PLOT:51,BLOCK:1",2015,6,2015-03-10T01:00:00Z,40.2486402486402,,197,2015-05-05T02:00:00Z,89,2015-06-15T02:00:00Z,336,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
19,3295270,BW3,Barley_Winter_MTA,63706,https://doi.org/10.15454/KTH1BB,HOR4463,BLOCK>PLOT,,,,,9,2,"BLOCK>PLOT:19,BLOCK:1",2015,5,2015-03-10T01:00:00Z,58.7780898876405,,198,2015-05-06T02:00:00Z,84,2015-06-15T02:00:00Z,368,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
11,3295332,BW3,Barley_Winter_MTA,63656,https://doi.org/10.15454/6SXBLA,HOR9702,BLOCK>PLOT,,,,,12,2,"BLOCK>PLOT:11,BLOCK:6",2015,1,2015-03-10T01:00:00Z,39.9588240314047,,195,2015-05-03T02:00:00Z,83,2015-06-15T02:00:00Z,662,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
24,3295174,BW3,Barley_Winter_MTA,63296,https://doi.org/10.15454/PHKPCM,HOR842,BLOCK>PLOT,,,,,4,3,"BLOCK>PLOT:24,BLOCK:1",2015,2,2015-03-10T01:00:00Z,35.0779873392939,,194,2015-05-02T02:00:00Z,88,2015-06-15T02:00:00Z,182,,2,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
49,3295481,BW3,Barley_Winter_MTA,63626,https://doi.org/10.15454/IWT2RF,HOR1740,BLOCK>PLOT,,,,,19,12,"BLOCK>PLOT:49,BLOCK:5",2015,0,2015-03-10T01:00:00Z,65.3509644064426,,196,2015-05-04T02:00:00Z,74,2015-06-15T02:00:00Z,978,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
39,3295355,BW3,Barley_Winter_MTA,63312,https://doi.org/10.15454/9EPOOF,HOR5342,BLOCK>PLOT,,,,,13,5,"BLOCK>PLOT:39,BLOCK:6",2015,1,2015-03-10T01:00:00Z,58.9595453566042,,190,2015-04-28T02:00:00Z,82,2015-06-15T02:00:00Z,590,,2,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
20,3295663,BW3,Barley_Winter_MTA,63312,https://doi.org/10.15454/9EPOOF,HOR5342,BLOCK>PLOT,,,,,28,15,"BLOCK>PLOT:20,BLOCK:9",2015,6,2015-03-10T01:00:00Z,59.8480561842631,,192,2015-04-30T02:00:00Z,89,2015-06-15T02:00:00Z,392,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
28,3295304,BW3,Barley_Winter_MTA,16498,https://doi.org/10.15454/ZYOYFF,HATIF DE GRIGNON,BLOCK>PLOT,,,,,10,16,"BLOCK>PLOT:28,BLOCK:3",2015,1,2015-03-10T01:00:00Z,39.3609184111977,,196,2015-05-04T02:00:00Z,82,2015-06-15T02:00:00Z,884,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
41,3295322,BW3,Barley_Winter_MTA,63744,https://doi.org/10.15454/OPBC4T,Barke,BLOCK>PLOT,,,,,11,12,"BLOCK>PLOT:41,BLOCK:5",2015,3,2015-03-10T01:00:00Z,59.3205248359888,,198,2015-05-06T02:00:00Z,64,2015-06-15T02:00:00Z,774,,2,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
10,3295668,BW3,Barley_Winter_MTA,48096,https://doi.org/10.15454/0SYPHM,BATNA,BLOCK>PLOT,,,,,29,1,"BLOCK>PLOT:10,BLOCK:7",2015,5,2015-03-10T01:00:00Z,38.0113252197431,,198,2015-05-06T02:00:00Z,89,2015-06-15T02:00:00Z,630,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
17,3295366,BW3,Barley_Winter_MTA,48100,https://doi.org/10.15454/XIM1DN,OSIRIS~US RHYN,BLOCK>PLOT,,,,,13,16,"BLOCK>PLOT:17,BLOCK:4",2015,6,2015-03-10T01:00:00Z,35.2843689167149,,192,2015-04-30T02:00:00Z,86,2015-06-15T02:00:00Z,778,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
39,3295647,BW3,Barley_Winter_MTA,48100,https://doi.org/10.15454/XIM1DN,OSIRIS~US RHYN,BLOCK>PLOT,,,,,27,17,"BLOCK>PLOT:39,BLOCK:9",2015,1,2015-03-10T01:00:00Z,60.4720744680851,,193,2015-05-01T02:00:00Z,79,2015-06-15T02:00:00Z,726,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
59,3295482,BW3,Barley_Winter_MTA,48097,https://doi.org/10.15454/OLMLOH,MAROCAINE O79,BLOCK>PLOT,,,,,19,13,"BLOCK>PLOT:59,BLOCK:5",2015,5,2015-03-10T01:00:00Z,46.9639798758296,,196,2015-05-04T02:00:00Z,80,2015-06-15T02:00:00Z,24,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
57,3295679,BW3,Barley_Winter_MTA,48101,https://doi.org/10.15454/TEJELQ,RABAT,BLOCK>PLOT,,,,,29,12,"BLOCK>PLOT:57,BLOCK:8",2015,7,2015-03-10T01:00:00Z,70.040675844806,,189,2015-04-27T02:00:00Z,54,2015-06-15T02:00:00Z,440,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
15,3295193,BW3,Barley_Winter_MTA,63418,https://doi.org/10.15454/CN7Z1I,Apex,BLOCK>PLOT,,,,,5,2,"BLOCK>PLOT:15,BLOCK:1",2015,3,2015-03-10T01:00:00Z,49.2293577981651,,196,2015-05-04T02:00:00Z,71,2015-06-15T02:00:00Z,788,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
64,3295469,BW3,Barley_Winter_MTA,63427,https://doi.org/10.15454/WLDZ1L,Claret,BLOCK>PLOT,,,,,18,20,"BLOCK>PLOT:64,BLOCK:4",2015,2,2015-03-10T01:00:00Z,49.7751124437781,,193,2015-05-01T02:00:00Z,68,2015-06-15T02:00:00Z,765,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
28,3295313,BW3,Barley_Winter_MTA,63431,https://doi.org/10.15454/E7HQKV,Golden Promise,BLOCK>PLOT,,,,,11,4,"BLOCK>PLOT:28,BLOCK:6",2015,2,2015-03-10T01:00:00Z,48.5527629071772,,198,2015-05-06T02:00:00Z,57,2015-06-15T02:00:00Z,566,,2,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
26,3295452,BW3,Barley_Winter_MTA,63432,https://doi.org/10.15454/G1FM3G,Golf,BLOCK>PLOT,,,,,18,3,"BLOCK>PLOT:26,BLOCK:6",2015,2,2015-03-10T01:00:00Z,54.9845041322314,,192,2015-04-30T02:00:00Z,72,2015-06-15T02:00:00Z,908,,2,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
40,3295615,BW3,Barley_Winter_MTA,63449,https://doi.org/10.15454/OQ3BFL,Pallas,BLOCK>PLOT,,,,,26,4,"BLOCK>PLOT:40,BLOCK:7",2015,2,2015-03-10T01:00:00Z,67.0940170940171,,197,2015-05-05T02:00:00Z,66,2015-06-15T02:00:00Z,656,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
12,3295579,BW3,Barley_Winter_MTA,63550,https://doi.org/10.15454/EW1Y0U,Gull,BLOCK>PLOT,,,,,24,8,"BLOCK>PLOT:12,BLOCK:8",2015,8,2015-03-10T01:00:00Z,52.4271844660194,,200,2015-05-08T02:00:00Z,74,2015-06-15T02:00:00Z,428,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
30,3295220,BW3,Barley_Winter_MTA,63552,https://doi.org/10.15454/UE6LZV,Bonus,BLOCK>PLOT,,,,,6,10,"BLOCK>PLOT:30,BLOCK:2",2015,1,2015-03-10T01:00:00Z,51.2001967535662,,196,2015-05-04T02:00:00Z,73,2015-06-15T02:00:00Z,476,,2,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
3,3295351,BW3,Barley_Winter_MTA,63555,https://doi.org/10.15454/L2SOC6,Asplund,BLOCK>PLOT,,,,,13,1,"BLOCK>PLOT:3,BLOCK:6",2015,3,2015-03-10T01:00:00Z,40.2756150731859,,190,2015-04-28T02:00:00Z,66,2015-06-15T02:00:00Z,322,,2,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
4,3295384,BW3,Barley_Winter_MTA,63268,https://doi.org/10.15454/KPQ4TR,Athene,BLOCK>PLOT,,,,,14,14,"BLOCK>PLOT:4,BLOCK:4",2015,1,2015-03-10T01:00:00Z,45.6349206349206,,196,2015-05-04T02:00:00Z,83,2015-06-15T02:00:00Z,602,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
28,3295181,BW3,Barley_Winter_MTA,63269,https://doi.org/10.15454/ZOVIVF,Dea,BLOCK>PLOT,,,,,4,10,"BLOCK>PLOT:28,BLOCK:2",2015,0,2015-03-10T01:00:00Z,37.7168558577854,,201,2015-05-09T02:00:00Z,78,2015-06-15T02:00:00Z,352,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
47,3295609,BW3,Barley_Winter_MTA,63269,https://doi.org/10.15454/ZOVIVF,Dea,BLOCK>PLOT,,,,,25,18,"BLOCK>PLOT:47,BLOCK:9",2015,1,2015-03-10T01:00:00Z,42.7069296869823,,200,2015-05-08T02:00:00Z,84,2015-06-15T02:00:00Z,632,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
7,3295159,BW3,Barley_Winter_MTA,63338,https://doi.org/10.15454/SMVG4M,Barke IPK (Seq),BLOCK>PLOT,,,,,3,8,"BLOCK>PLOT:7,BLOCK:2",2015,2,2015-03-10T01:00:00Z,62.0874219446922,,200,2015-05-08T02:00:00Z,78,2015-06-15T02:00:00Z,200,,1,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
2,3295539,BW3,Barley_Winter_MTA,63439,https://doi.org/10.15454/KLKFMT,Isaria,BLOCK>PLOT,,,,,22,7,"BLOCK>PLOT:2,BLOCK:8",2015,1,2015-03-10T01:00:00Z,45.120320855615,,200,2015-05-08T02:00:00Z,89,2015-06-15T02:00:00Z,496,,2,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
8,3295250,BW3,Barley_Winter_MTA,63621,https://doi.org/10.15454/4LLN6D,Fior 8199,BLOCK>PLOT,,,,,8,1,"BLOCK>PLOT:8,BLOCK:1",2015,1,2015-03-10T01:00:00Z,55.4735069309496,,196,2015-05-04T02:00:00Z,65,2015-06-15T02:00:00Z,1058,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
7,3295438,BW3,Barley_Winter_MTA,63645,https://doi.org/10.15454/FUPLFQ,Fior 10035,BLOCK>PLOT,,,,,17,8,"BLOCK>PLOT:7,BLOCK:5",2015,0,2015-03-10T01:00:00Z,59.9662454561191,,189,2015-04-27T02:00:00Z,72,2015-06-15T02:00:00Z,1010,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
29,3295614,BW3,Barley_Winter_MTA,63272,https://doi.org/10.15454/TZQOMS,Ketos,BLOCK>PLOT,,,,,26,3,"BLOCK>PLOT:29,BLOCK:7",2015,1,2015-03-10T01:00:00Z,46.9290495314592,,192,2015-04-30T02:00:00Z,72,2015-06-15T02:00:00Z,1028,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
56,3295308,BW3,Barley_Winter_MTA,63248,https://doi.org/10.15454/VZXIB4,Manas,BLOCK>PLOT,,,,,10,20,"BLOCK>PLOT:56,BLOCK:4",2015,1,2015-03-10T01:00:00Z,42.4706491712707,,196,2015-05-04T02:00:00Z,81,2015-06-15T02:00:00Z,908,,2,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
48,3295336,BW3,Barley_Winter_MTA,63278,https://doi.org/10.15454/JUT7KD,Tarm92,BLOCK>PLOT,,,,,12,6,"BLOCK>PLOT:48,BLOCK:6",2015,1,2015-03-10T01:00:00Z,52.0379338175948,,202,2015-05-10T02:00:00Z,76,2015-06-15T02:00:00Z,666,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
27,3295233,BW3,Barley_Winter_MTA,63339,https://doi.org/10.15454/SUZUFB,Morex IPK (Seq),BLOCK>PLOT,,,,,7,3,"BLOCK>PLOT:27,BLOCK:1",2015,3,2015-03-10T01:00:00Z,36.2613915810791,,192,2015-04-30T02:00:00Z,89,2015-06-15T02:00:00Z,472,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
17,3295283,BW3,Barley_Winter_MTA,63340,https://doi.org/10.15454/41TCG5,Beatrix-gebeizt,BLOCK>PLOT,,,,,9,15,"BLOCK>PLOT:17,BLOCK:3",2015,1,2015-03-10T01:00:00Z,59.7441860465116,,192,2015-04-30T02:00:00Z,64,2015-06-15T02:00:00Z,724,,2,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
1,3295517,BW3,Barley_Winter_MTA,63341,https://doi.org/10.15454/CGION2,Djamila-gebeizt,BLOCK>PLOT,,,,,21,7,"BLOCK>PLOT:1,BLOCK:8",2015,8,2015-03-10T01:00:00Z,54.2749566839931,,201,2015-05-09T02:00:00Z,70,2015-06-15T02:00:00Z,256,,2,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
31,3295561,BW3,Barley_Winter_MTA,63345,https://doi.org/10.15454/VQIHBM,Victoriana-gebeizt,BLOCK>PLOT,,,,,23,10,"BLOCK>PLOT:31,BLOCK:8",2015,6,2015-03-10T01:00:00Z,55.8235867446394,,196,2015-05-04T02:00:00Z,73,2015-06-15T02:00:00Z,755,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
61,3295564,BW3,Barley_Winter_MTA,63342,https://doi.org/10.15454/WXCHJL,Eunova-gebeizt,BLOCK>PLOT,,,,,23,13,"BLOCK>PLOT:61,BLOCK:8",2015,6,2015-03-10T01:00:00Z,45.2980996656064,,196,2015-05-04T02:00:00Z,74,2015-06-15T02:00:00Z,814,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
50,3295376,BW3,Barley_Winter_MTA,63343,https://doi.org/10.15454/WQOR2E,Streif-gebeizt,BLOCK>PLOT,,,,,14,6,"BLOCK>PLOT:50,BLOCK:6",2015,1,2015-03-10T01:00:00Z,60.5292792792793,,192,2015-04-30T02:00:00Z,63,2015-06-15T02:00:00Z,1228,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
43,3295362,BW3,Barley_Winter_MTA,63344,https://doi.org/10.15454/EJZB9K,Ursa-gebeizt,BLOCK>PLOT,,,,,13,12,"BLOCK>PLOT:43,BLOCK:5",2015,6,2015-03-10T01:00:00Z,55.7777777777778,,196,2015-05-04T02:00:00Z,65,2015-06-15T02:00:00Z,676,,2,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
40,3295221,BW3,Barley_Winter_MTA,63553,https://doi.org/10.15454/1OJYRZ,Anni,BLOCK>PLOT,,,,,6,11,"BLOCK>PLOT:40,BLOCK:2",2015,2,2015-03-10T01:00:00Z,52.1682242990654,,196,2015-05-04T02:00:00Z,67,2015-06-15T02:00:00Z,620,,2,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
36,3295536,BW3,Barley_Winter_MTA,63554,https://doi.org/10.15454/VRGKEF,Optic,BLOCK>PLOT,,,,,22,4,"BLOCK>PLOT:36,BLOCK:7",2015,7,2015-03-10T01:00:00Z,56.0032362459547,,196,2015-05-04T02:00:00Z,69,2015-06-15T02:00:00Z,564,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
55,3295475,BW3,Barley_Winter_MTA,63556,https://doi.org/10.15454/QWJFAP,Jadar,BLOCK>PLOT,,,,,19,6,"BLOCK>PLOT:55,BLOCK:6",2015,8,2015-03-10T01:00:00Z,49.5891229642911,,190,2015-04-28T02:00:00Z,81,2015-06-15T02:00:00Z,276,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
11,3295237,BW3,Barley_Winter_MTA,63557,https://doi.org/10.15454/4VL88D,Maskin,BLOCK>PLOT,,,,,7,8,"BLOCK>PLOT:11,BLOCK:2",2015,7,2015-03-10T01:00:00Z,35.5520097257047,,190,2015-04-28T02:00:00Z,75,2015-06-15T02:00:00Z,134,,2,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
63,3295532,BW3,Barley_Winter_MTA,63557,https://doi.org/10.15454/4VL88D,Maskin,BLOCK>PLOT,,,,,21,20,"BLOCK>PLOT:63,BLOCK:9",2015,8,2015-03-10T01:00:00Z,44.1763900464341,,189,2015-04-27T02:00:00Z,60,2015-06-15T02:00:00Z,88,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
38,3295388,BW3,Barley_Winter_MTA,63273,https://doi.org/10.15454/UGCQVV,Ponente,BLOCK>PLOT,,,,,14,18,"BLOCK>PLOT:38,BLOCK:4",2015,1,2015-03-10T01:00:00Z,46.6943866943867,,192,2015-04-30T02:00:00Z,73,2015-06-15T02:00:00Z,890,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
26,3295213,BW3,Barley_Winter_MTA,63275,https://doi.org/10.15454/KQ5FDQ,Nure,BLOCK>PLOT,,,,,6,3,"BLOCK>PLOT:26,BLOCK:1",2015,1,2015-03-10T01:00:00Z,66.6543695687818,,189,2015-04-27T02:00:00Z,74,2015-06-15T02:00:00Z,1020,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
45,3295515,BW3,Barley_Winter_MTA,63460,https://doi.org/10.15454/M0MGVK,Spartan,BLOCK>PLOT,,,,,21,5,"BLOCK>PLOT:45,BLOCK:7",2015,2,2015-03-10T01:00:00Z,54.3518518518519,,192,2015-04-30T02:00:00Z,70,2015-06-15T02:00:00Z,850,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
10,3295146,BW3,Barley_Winter_MTA,63466,https://doi.org/10.15454/NQRBE6,Vada,BLOCK>PLOT,,,,,2,15,"BLOCK>PLOT:10,BLOCK:3",2015,2,2015-03-10T01:00:00Z,52.8049191374663,,199,2015-05-07T02:00:00Z,76,2015-06-15T02:00:00Z,796,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
41,3295240,BW3,Barley_Winter_MTA,63440,https://doi.org/10.15454/4IQSYA,Kenia,BLOCK>PLOT,,,,,7,11,"BLOCK>PLOT:41,BLOCK:2",2015,2,2015-03-10T01:00:00Z,40.9131421163507,,197,2015-05-05T02:00:00Z,81,2015-06-15T02:00:00Z,682,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
48,3295576,BW3,Barley_Winter_MTA,63464,https://doi.org/10.15454/2EUC0L,Tyra,BLOCK>PLOT,,,,,24,5,"BLOCK>PLOT:48,BLOCK:7",2015,5,2015-03-10T01:00:00Z,52.8245318746055,,192,2015-04-30T02:00:00Z,67,2015-06-15T02:00:00Z,675,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
30,3295542,BW3,Barley_Winter_MTA,63485,https://doi.org/10.15454/ZYNEAF,Agneta,BLOCK>PLOT,,,,,22,10,"BLOCK>PLOT:30,BLOCK:8",2015,9,2015-03-10T01:00:00Z,41.1397270805305,,187,2015-04-25T02:00:00Z,52,2015-06-15T02:00:00Z,28,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
65,3295571,BW3,Barley_Winter_MTA,63485,https://doi.org/10.15454/ZYNEAF,Agneta,BLOCK>PLOT,,,,,23,20,"BLOCK>PLOT:65,BLOCK:9",2015,7,2015-03-10T01:00:00Z,36.4915419648666,,188,2015-04-26T02:00:00Z,70,2015-06-15T02:00:00Z,236,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
32,3295341,BW3,Barley_Winter_MTA,63488,https://doi.org/10.15454/FASQII,Olli,BLOCK>PLOT,,,,,12,11,"BLOCK>PLOT:32,BLOCK:5",2015,1,2015-03-10T01:00:00Z,41.5065441381231,,185,2015-04-23T02:00:00Z,74,2015-06-15T02:00:00Z,546,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
31,3295374,BW3,Barley_Winter_MTA,63267,https://doi.org/10.15454/BW4DOT,Aldebaran,BLOCK>PLOT,,,,,14,4,"BLOCK>PLOT:31,BLOCK:6",2015,1,2015-03-10T01:00:00Z,46.7040624346735,,192,2015-04-30T02:00:00Z,63,2015-06-15T02:00:00Z,794,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
55,3295123,BW3,Barley_Winter_MTA,63270,https://doi.org/10.15454/FOWZWP,Fridericus,BLOCK>PLOT,,,,,1,13,"BLOCK>PLOT:55,BLOCK:2",2015,0,2015-03-10T01:00:00Z,49.4568346704541,,200,2015-05-08T02:00:00Z,77,2015-06-15T02:00:00Z,1214,,2,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
40,3295292,BW3,Barley_Winter_MTA,63277,https://doi.org/10.15454/ZPBDOY,Tiffany,BLOCK>PLOT,,,,,10,4,"BLOCK>PLOT:40,BLOCK:1",2015,1,2015-03-10T01:00:00Z,60.6636597938144,,196,2015-05-04T02:00:00Z,72,2015-06-15T02:00:00Z,1066,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
38,3295335,BW3,Barley_Winter_MTA,63279,https://doi.org/10.15454/TCNSNF,Pamina,BLOCK>PLOT,,,,,12,5,"BLOCK>PLOT:38,BLOCK:6",2015,0,2015-03-10T01:00:00Z,43.0833505822884,,200,2015-05-08T02:00:00Z,78,2015-06-15T02:00:00Z,504,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
10,3295425,BW3,Barley_Winter_MTA,63285,https://doi.org/10.15454/HKFQAK,Aquarelle,BLOCK>PLOT,,,,,16,15,"BLOCK>PLOT:10,BLOCK:4",2015,1,2015-03-10T01:00:00Z,51.8397344713134,,196,2015-05-04T02:00:00Z,56,2015-06-15T02:00:00Z,902,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
66,3295288,BW3,Barley_Winter_MTA,63284,https://doi.org/10.15454/FOHDYN,Amillis,BLOCK>PLOT,,,,,9,20,"BLOCK>PLOT:66,BLOCK:3",2015,1,2015-03-10T01:00:00Z,60.1475279106858,,189,2015-04-27T02:00:00Z,70,2015-06-15T02:00:00Z,962,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
6,3295418,BW3,Barley_Winter_MTA,48098,https://doi.org/10.15454/EC1XSW,MAROCCO,BLOCK>PLOT,,,,,16,8,"BLOCK>PLOT:6,BLOCK:5",2015,6,2015-03-10T01:00:00Z,57.5964358222423,,196,2015-05-04T02:00:00Z,76,2015-06-15T02:00:00Z,528,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
30,3295633,BW3,Barley_Winter_MTA,48094,https://doi.org/10.15454/OPYHPQ,ORGE SUD-MAROC,BLOCK>PLOT,,,,,27,3,"BLOCK>PLOT:30,BLOCK:7",2015,2,2015-03-10T01:00:00Z,59.5254010695187,,192,2015-04-30T02:00:00Z,82,2015-06-15T02:00:00Z,686,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
44,3295550,BW3,Barley_Winter_MTA,48094,https://doi.org/10.15454/OPYHPQ,ORGE SUD-MAROC,BLOCK>PLOT,,,,,22,18,"BLOCK>PLOT:44,BLOCK:9",2015,5,2015-03-10T01:00:00Z,70.1721918249115,,192,2015-04-30T02:00:00Z,74,2015-06-15T02:00:00Z,660,,3,2014-12-01T01:00:00Z,6,2015-05-29T02:00:00Z
14,3295505,BW3,Barley_Winter_MTA,48093,https://doi.org/10.15454/XBSUHZ,TRIPOLITAINE,BLOCK>PLOT,,,,,20,15,"BLOCK>PLOT:14,BLOCK:4",2015,1,2015-03-10T01:00:00Z,53.837037037037,,202,2015-05-10T02:00:00Z,89,2015-06-15T02:00:00Z,775,,3,2014-12-01T01:00:00Z,2,2015-05-29T02:00:00Z
