,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L8,L10,L12,W8,W10,W12,Check,L9,L11,L13,W9,W11,W13,L14,W14,L15,W15
1555,401008,3361334,Mur13,127609,https://doi.org/10.15454/68UAOE,NK764_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401008.0,,20.0,13.0,"REPLICATE>BLOCK>PLOT:401008,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2719.5027195027,248.0623865546,"59,2242133829","63,401277574",6.7460633484,248,NA,118,"-4,17706419110",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,402426,3360385,Mur13,127609,https://doi.org/10.15454/68UAOE,NK764_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402426.0,,13.0,2.0,"REPLICATE>BLOCK>PLOT:402426,REPLICATE>BLOCK:13,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:1",rainfed,2670.9401709402,232.6144,"59,2242133829","60,5685845381",6.212991453,228,NA,105,"-1,34437115520",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,400605,3360869,Mur13,127609,https://doi.org/10.15454/68UAOE,NK764_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400605.0,,1.0,5.0,"REPLICATE>BLOCK>PLOT:400605,REPLICATE>BLOCK:1,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2619.7166608126,243.1194897236,"60,5685845381","64,8642032369",6.369041778,215,NA,102,"-4,29561869880",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,402505,3360472,Mur13,127609,https://doi.org/10.15454/68UAOE,NK764_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402505.0,,15.0,27.0,"REPLICATE>BLOCK>PLOT:402505,REPLICATE>BLOCK:15,REPLICATE:3",rainfed,2295.5647955648,253.2118119537,"57,7285289574","60,5685845381",5.8126412134,225,NA,113,"-2,84005558070",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,3215water_regimewatered,3340283,Mur13,127609,https://doi.org/10.15454/68UAOE,NK764_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,293.6403854912,59.8353795857,64.3339958454,242.0899727317,2772.6083714904,,112.903791022,,,2013,17.8535039683,19.5581313131,15.4182551651,191.818,276.186,893.372,-26.2159090909,-20.7083333333,32.9634868335,34.6767663957,28.6653812447,,,,,,,,,,,,,,,,,,
1560,3215water_regimerainfed,3340037,Mur13,127609,https://doi.org/10.15454/68UAOE,NK764_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,268.4551889994,58.3746467706,61.1545433444,230.7251385035,2470.4122203032,,114.2345411026,,,2013,17.8535039683,19.3276111111,14.8350717909,191.818,257.019,962.897,-80.175,-158.25,32.9634868335,34.6331397516,28.2002306043,,,,,,,,,,,,,,,,,,
1561,402224,3360160,Mur13,127610,https://doi.org/10.15454/VFUIV5,NK807_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402224.0,,5.0,16.0,"REPLICATE>BLOCK>PLOT:402224,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1891.3143913144,252.6467869698,"57,7285289574","60,5685845381",4.7783450412,228,NA,115,"-2,84005558070",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,401034,3361359,Mur13,127610,https://doi.org/10.15454/VFUIV5,NK807_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401034.0,,21.0,14.0,"REPLICATE>BLOCK>PLOT:401034,REPLICATE>BLOCK:21,REPLICATE:2",watered,2343.1051468435,268.1078319328,"56,2409360064","60,5685845381",6.2820484091,275,NA,138,"-4,32764853170",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,400709,3361004,Mur13,127610,https://doi.org/10.15454/VFUIV5,NK807_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400709.0,,6.0,18.0,"REPLICATE>BLOCK>PLOT:400709,REPLICATE>BLOCK:30,REPLICATE:1",watered,2646.1764872361,251.4454996456,"60,5685845381","63,401277574",6.6536916898,237,NA,112,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,402664,3360649,Mur13,127610,https://doi.org/10.15454/VFUIV5,NK807_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402664.0,,21.0,24.0,"REPLICATE>BLOCK>PLOT:402664,REPLICATE>BLOCK:21,REPLICATE:3",rainfed,2345.7089703147,271.1761634774,"59,2242133829","60,5685845381",6.361003592,258,NA,125,"-1,34437115520",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,402477,3360441,Mur13,127610,https://doi.org/10.15454/VFUIV5,NK807_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402477.0,,14.0,2.0,"REPLICATE>BLOCK>PLOT:402477,REPLICATE>BLOCK:14,REPLICATE:1",rainfed,2364.6723646724,256.56,"59,2242133829","60,5685845381",6.0668034188,238,NA,113,"-1,34437115520",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,3216water_regimewatered,3340284,Mur13,127610,https://doi.org/10.15454/VFUIV5,NK807_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,313.9222488847,59.0316490146,62.0897157898,262.518391499,2590.8637459805,,127.2805941218,,,2013,17.2644070048,19.8954938272,15.5464486457,255.57,277.123,917.8,-25.8472222222,-21.306122449,32.742815454,34.8550419213,28.7910863365,,,,,,,,,,,,,,,,,,
1567,3216water_regimerainfed,3340038,Mur13,127610,https://doi.org/10.15454/VFUIV5,NK807_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,302.488322925,59.0310211346,60.6069918434,247.4603880022,2137.5570075824,,120.4504639243,,,2013,17.2644070048,19.8756862745,14.8350717909,255.57,257.019,962.897,-89.4176470588,-158.25,32.742815454,34.9264406437,28.2002306043,,,,,,,,,,,,,,,,,,
1568,402700,3360689,Mur13,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402700.0,,23.0,6.0,"REPLICATE>BLOCK>PLOT:402700,REPLICATE>BLOCK:23,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:1",rainfed,2916.0382101559,290.768,"60,5685845381","66,243252045",8.4789059829,255,NA,135,"-5,67466750690",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,402440,3360400,Mur13,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402440.0,,13.0,16.0,"REPLICATE>BLOCK>PLOT:402440,REPLICATE>BLOCK:13,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:1",rainfed,2454.6771951616,246.6720318725,"60,5685845381","64,8642032369",6.0550021132,245,NA,125,"-4,29561869880",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,400996,3361316,Mur13,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400996.0,,19.0,18.0,"REPLICATE>BLOCK>PLOT:400996,REPLICATE>BLOCK:31,REPLICATE:2",watered,2893.2420236768,268.9430588235,"64,8642032369","67,7330179755",7.7811735976,258,NA,150,"-2,86881473860",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,400799,3361092,Mur13,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400799.0,,10.0,12.0,"REPLICATE>BLOCK>PLOT:400799,REPLICATE>BLOCK:22,REPLICATE:1",watered,3121.9612057935,278.0887313962,"63,401277574","64,8642032369",8.6818223119,258,NA,145,"-1,46292566290",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,402133,3360059,Mur13,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402133.0,,2.0,22.0,"REPLICATE>BLOCK>PLOT:402133,REPLICATE>BLOCK:2,REPLICATE:3",rainfed,3066.2393162393,273.7424994094,"60,5685845381","63,401277574",8.3936001421,250,NA,138,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,3217water_regimewatered,3340285,Mur13,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,325.8976457247,64.1779870877,66.0385302802,258.0973167734,3014.3526686993,,145.5093969353,,,2013,17.0332233796,20.7440123457,15.2851300221,293.562,222.869,869.402,-30.8819444444,-19.9973404255,32.4349955727,35.4569049568,28.5029266375,,,,,,,,,,,,,,,,,,
1574,3217water_regimerainfed,3340039,Mur13,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,316.9364928572,60.7350872082,65.1659030702,255.1651722891,2838.2702408694,,133.9564763441,,,2013,17.0332233796,20.7440123457,14.495365221,293.562,274.007,894.395,-107.2222222222,-157.9787234043,32.4349955727,35.4569049568,27.8390293186,,,,,,,,,,,,,,,,,,
1575,400943,3361255,Mur13,127612,https://doi.org/10.15454/PAY7DB,NS701_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400943.0,,17.0,7.0,"REPLICATE>BLOCK>PLOT:400943,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,3267.2051020675,273.1191932773,"63,401277574","63,401277574",8.9233642175,278,NA,143,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,402114,3360037,Mur13,127612,https://doi.org/10.15454/PAY7DB,NS701_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402114.0,,1.0,14.0,"REPLICATE>BLOCK>PLOT:402114,REPLICATE>BLOCK:1,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,2721.8152218152,286.7882446684,"60,5685845381","63,401277574",7.8058460978,250,NA,130,"-2,83269303590",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,400672,3360950,Mur13,127612,https://doi.org/10.15454/PAY7DB,NS701_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400672.0,,4.0,13.0,"REPLICATE>BLOCK>PLOT:400672,REPLICATE>BLOCK:16,REPLICATE:1",watered,2591.5127955944,285.582140326,"63,401277574","64,8642032369",7.4008977085,247,NA,132,"-1,46292566290",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,402556,3360529,Mur13,127612,https://doi.org/10.15454/PAY7DB,NS701_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402556.0,,17.0,24.0,"REPLICATE>BLOCK>PLOT:402556,REPLICATE>BLOCK:17,REPLICATE:3",rainfed,3182.9364173578,288.2850696905,"63,401277574","64,8642032369",9.175930469,250,NA,133,"-1,46292566290",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,402478,3360442,Mur13,127612,https://doi.org/10.15454/PAY7DB,NS701_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402478.0,,14.0,1.0,"REPLICATE>BLOCK>PLOT:402478,REPLICATE>BLOCK:14,REPLICATE:1",rainfed,3112.6419186121,286.492,"60,5685845381","61,9461105814",8.9174700855,240,NA,135,"-1,37752604330",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,3218water_regimewatered,3340286,Mur13,127612,https://doi.org/10.15454/PAY7DB,NS701_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,330.5843237523,63.5860534027,64.1352570813,260.562098106,2974.5566890759,,141.2107993671,,,2013,17.0098944444,20.8801481481,15.4182551651,335.527,198.899,893.372,-31.6833333333,-20.7083333333,32.620500343,35.386317629,28.6653812447,,,,,,,,,,,,,,,,,,
1581,3218water_regimerainfed,3340040,Mur13,127612,https://doi.org/10.15454/PAY7DB,NS701_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,337.4937342231,61.7065844018,63.5174352216,247.6229549274,2967.0546167956,,134.0991977943,,,2013,17.0098944444,20.8801481481,14.5738223668,335.527,250.037,918.365,-110.7,-158.1770833333,32.620500343,35.386317629,27.8324950221,,,,,,,,,,,,,,,,,,
1582,402720,3360711,Mur13,127613,https://doi.org/10.15454/AZDRPF,Oh40B_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402720.0,,23.0,26.0,"REPLICATE>BLOCK>PLOT:402720,REPLICATE>BLOCK:23,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:1",rainfed,2374.1690408357,261.7662650602,"63,401277574","67,7330179755",6.2147736244,273,NA,135,"-4,33174040150",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,401100,3361421,Mur13,127613,https://doi.org/10.15454/AZDRPF,Oh40B_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401100.0,,24.0,5.0,"REPLICATE>BLOCK>PLOT:401100,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2045.6774555135,254.7442016807,"67,7330179755","67,7330179755",5.211244703,263,NA,133,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,400801,3361090,Mur13,127613,https://doi.org/10.15454/AZDRPF,Oh40B_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400801.0,,10.0,10.0,"REPLICATE>BLOCK>PLOT:400801,REPLICATE>BLOCK:22,REPLICATE:1",watered,2499.5968392195,264.7671155209,"64,8642032369","67,7330179755",6.6181104509,260,NA,128,"-2,86881473860",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,402597,3360575,Mur13,127613,https://doi.org/10.15454/AZDRPF,Oh40B_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402597.0,,19.0,11.0,"REPLICATE>BLOCK>PLOT:402597,REPLICATE>BLOCK:19,REPLICATE:2",rainfed,2616.921156247,303.8589735177,"63,401277574","67,7330179755",7.9517497631,268,NA,140,"-4,33174040150",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,402202,3360136,Mur13,127613,https://doi.org/10.15454/AZDRPF,Oh40B_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402202.0,,4.0,7.0,"REPLICATE>BLOCK>PLOT:402202,REPLICATE>BLOCK:4,REPLICATE:1",rainfed,2474.8913637803,253.9944,"60,5685845381","67,7330179755",6.2860854701,268,NA,123,"-7,16443343740",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,3219water_regimewatered,3340287,Mur13,127613,https://doi.org/10.15454/AZDRPF,Oh40B_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,316.0999608562,66.2621644189,67.6819924189,259.4656872385,2294.7102544007,,129.890477312,,,2013,17.2644070048,20.2184656085,15.2159562632,255.57,201.991,844.842,-29.8869047619,-19.1657608696,32.742815454,35.2041460219,28.3657021221,,,,,,,,,,,,,,,,,,
1588,3219water_regimerainfed,3340041,Mur13,127613,https://doi.org/10.15454/AZDRPF,Oh40B_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,319.9238077575,62.5587216917,67.9124787223,260.4040912823,2394.3049812835,,130.8292949628,,,2013,17.2644070048,20.3005808081,14.2953110049,255.57,296.19,846.573,-107.0954545455,-157.2555555556,32.742815454,35.3056570252,27.3843856963,,,,,,,,,,,,,,,,,,
1589,402718,3360709,Mur13,127614,https://doi.org/10.15454/GWATR4,P465P_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402718.0,,23.0,24.0,"REPLICATE>BLOCK>PLOT:402718,REPLICATE>BLOCK:23,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:1",rainfed,3355.7046979866,254.922702575,"63,401277574","66,243252045",8.5544531065,268,NA,95,"-2,84197447100",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,400989,3361308,Mur13,127614,https://doi.org/10.15454/GWATR4,P465P_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400989.0,,19.0,11.0,"REPLICATE>BLOCK>PLOT:400989,REPLICATE>BLOCK:19,REPLICATE:2",watered,3456.510809452,227.1817142857,"63,401277574","66,243252045",7.8525605114,265,NA,150,"-2,84197447100",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,400743,3361027,Mur13,127614,https://doi.org/10.15454/GWATR4,P465P_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400743.0,,7.0,17.0,"REPLICATE>BLOCK>PLOT:400743,REPLICATE>BLOCK:31,REPLICATE:1",watered,3052.5030525031,244.784691708,"63,401277574","66,243252045",7.4720601864,265,NA,133,"-2,84197447100",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,402654,3360638,Mur13,127614,https://doi.org/10.15454/GWATR4,P465P_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402654.0,,21.0,14.0,"REPLICATE>BLOCK>PLOT:402654,REPLICATE>BLOCK:21,REPLICATE:2",rainfed,2815.9846040641,257.7680056246,"63,401277574","66,243252045",7.2587073526,255,NA,140,"-2,84197447100",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,402364,3360316,Mur13,127614,https://doi.org/10.15454/GWATR4,P465P_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402364.0,,10.0,7.0,"REPLICATE>BLOCK>PLOT:402364,REPLICATE>BLOCK:10,REPLICATE:1",rainfed,3050.3458065296,242.0216,"66,243252045","66,243252045",7.3824957265,258,NA,135,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,3220water_regimewatered,3340288,Mur13,127614,https://doi.org/10.15454/GWATR4,P465P_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,290.3437866676,63.6259858781,66.2712244906,264.9442021479,3351.907673061,,139.6725155825,,,2013,17.0589673913,20.4634444444,14.9913504228,271.224,247.429,857.667,-30.90625,-19.1657608696,32.4738561543,35.3250944491,28.1902073844,,,,,,,,,,,,,,,,,,
1595,3220water_regimerainfed,3340042,Mur13,127614,https://doi.org/10.15454/GWATR4,P465P_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,283.1736712618,63.9767200356,66.1225732406,257.4086067978,3107.6977270148,,122.996140699,,,2013,17.0589673913,20.5175438596,14.4818317809,271.224,222.869,894.395,-103.7368421053,-157.9787234043,32.4738561543,35.2508153379,27.6656177871,,,,,,,,,,,,,,,,,,
1596,402165,3360095,Mur13,127615,https://doi.org/10.15454/9E4IDY,A554_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402165.0,,3.0,11.0,"REPLICATE>BLOCK>PLOT:402165,REPLICATE>BLOCK:3,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2297.410192147,227.0406936958,"56,2409360064","60,5685845381",5.2160560373,265,NA,140,"-4,32764853170",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,402639,3360621,Mur13,127615,https://doi.org/10.15454/9E4IDY,A554_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402639.0,,20.0,2.0,"REPLICATE>BLOCK>PLOT:402639,REPLICATE>BLOCK:20,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2128.8088202586,230.0488,"57,7285289574","61,9461105814",4.8972991453,233,NA,115,"-4,21758162400",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,401041,3361367,Mur13,127615,https://doi.org/10.15454/9E4IDY,A554_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401041.0,,21.0,21.0,"REPLICATE>BLOCK>PLOT:401041,REPLICATE>BLOCK:33,REPLICATE:2",watered,2874.3498494388,234.6987563025,"57,7285289574","60,5685845381",6.7460633484,263,NA,143,"-2,84005558070",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,400773,3361060,Mur13,127615,https://doi.org/10.15454/9E4IDY,A554_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400773.0,,9.0,5.0,"REPLICATE>BLOCK>PLOT:400773,REPLICATE>BLOCK:9,REPLICATE:1",watered,2549.1078122657,237.2912827782,"57,7285289574","60,5685845381",6.0488106271,245,NA,118,"-2,84005558070",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,402670,3360656,Mur13,127615,https://doi.org/10.15454/9E4IDY,A554_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402670.0,,22.0,25.0,"REPLICATE>BLOCK>PLOT:402670,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,2284.1143530799,248.0791400898,"56,2409360064","60,5685845381",5.6664112458,235,NA,125,"-4,32764853170",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,3221water_regimewatered,3340289,Mur13,127615,https://doi.org/10.15454/9E4IDY,A554_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,281.6267202949,58.0412024916,60.7958210653,253.038944427,2722.5100393644,,132.44718032,,,2013,17.2565265152,19.7402469136,15.6196638578,233.414,257.019,937.904,-24.3472222222,-21.72,32.7165368467,34.8372464311,28.8668703569,,,,,,,,,,,,,,,,,,
1602,3221water_regimerainfed,3340043,Mur13,127615,https://doi.org/10.15454/9E4IDY,A554_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,266.8187460415,56.6877207413,60.8637303197,250.2861630111,2088.6683923329,,124.0327948286,,,2013,17.2565265152,19.7402469136,14.8838966887,233.414,280.272,962.897,-86.2388888889,-158.25,32.7165368467,34.8372464311,28.3540675915,,,,,,,,,,,,,,,,,,
1603,401042,3361391,Mur13,127616,https://doi.org/10.15454/VZN8H6,FR697_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401042.0,,22.0,21.0,"REPLICATE>BLOCK>PLOT:401042,REPLICATE>BLOCK:34,REPLICATE:1,REPLICATE:2",watered,2955.6272071242,278.9657815126,"66,243252045","70,9031411312",8.245188537,248,NA,128,"-4,65988908620",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,402717,3360708,Mur13,127616,https://doi.org/10.15454/VZN8H6,FR697_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402717.0,,23.0,23.0,"REPLICATE>BLOCK>PLOT:402717,REPLICATE>BLOCK:23,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:1",rainfed,2477.5837659273,278.8751712733,"66,243252045","70,9031411312",6.9093659707,275,NA,133,"-4,65988908620",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,402118,3360041,Mur13,127616,https://doi.org/10.15454/VZN8H6,FR697_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402118.0,,1.0,18.0,"REPLICATE>BLOCK>PLOT:402118,REPLICATE>BLOCK:1,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,3158.6770717206,255.2073962972,"63,401277574","67,7330179755",8.0611775122,263,NA,125,"-4,33174040150",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,400652,3360923,Mur13,127616,https://doi.org/10.15454/VZN8H6,FR697_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400652.0,,3.0,10.0,"REPLICATE>BLOCK>PLOT:400652,REPLICATE>BLOCK:15,REPLICATE:1",watered,2828.417568302,288.0799433026,"64,8642032369","67,7330179755",8.1481037271,245,NA,127,"-2,86881473860",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,402642,3360625,Mur13,127616,https://doi.org/10.15454/VZN8H6,FR697_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402642.0,,21.0,2.0,"REPLICATE>BLOCK>PLOT:402642,REPLICATE>BLOCK:21,REPLICATE:1",rainfed,2648.5490557347,285.6368,"63,401277574","67,7330179755",7.5652307692,235,NA,148,"-4,33174040150",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,3222water_regimewatered,3340290,Mur13,127616,https://doi.org/10.15454/VZN8H6,FR697_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,watered,336.8549828886,65.7530972654,69.3408459913,254.5512861397,2869.2217475711,,131.0268751424,,,2013,16.932806713,20.94975,14.7544752959,313.813,273.432,810.734,-36.575,-17.1079545455,32.4894218269,35.8681317283,27.8663165236,,,,,,,,,,,,,,,,,,
1609,3222water_regimerainfed,3340044,Mur13,127616,https://doi.org/10.15454/VZN8H6,FR697_H,KWS Murony 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,314.9042406608,64.3400429457,68.8668578525,255.017761383,2620.2268359822,,136.9685949116,,,2013,16.932806713,20.8979824561,14.2514287707,313.813,270.691,846.573,-117.3947368421,-157.2555555556,32.4894218269,35.7531603739,27.3892917968,,,,,,,,,,,,,,,,,,
1610,401053,3361379,Mur13,127617,https://doi.org/10.15454/7TOVKA,PHG35_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,401053.0,,22.0,10.0,"REPLICATE>BLOCK>PLOT:401053,REPLICATE>BLOCK:22,REPLICATE:2",watered,3474.8493764887,254.7442016807,"66,243252045","66,243252045",8.8519773037,273,NA,138,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,400829,3361124,Mur13,127617,https://doi.org/10.15454/7TOVKA,PHG35_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,400829.0,,11.0,19.0,"REPLICATE>BLOCK>PLOT:400829,REPLICATE>BLOCK:35,REPLICATE:1",watered,3126.2548041072,248.1150956768,"66,243252045","67,7330179755",7.7567100983,268,NA,133,"-1,48976593050",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,402284,3360227,Mur13,127617,https://doi.org/10.15454/7TOVKA,PHG35_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402284.0,,7.0,22.0,"REPLICATE>BLOCK>PLOT:402284,REPLICATE>BLOCK:7,REPLICATE:3",rainfed,3095.2573539324,271.1761634774,"66,243252045","67,7330179755",8.3936001421,248,NA,123,"-1,48976593050",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,402359,3360310,Mur13,127617,https://doi.org/10.15454/7TOVKA,PHG35_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402359.0,,10.0,12.0,"REPLICATE>BLOCK>PLOT:402359,REPLICATE>BLOCK:10,REPLICATE:2",rainfed,3065.4465283441,241.5508132177,"66,243252045","66,243252045",7.404611018,260,NA,143,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,402853,3360859,Mur13,127617,https://doi.org/10.15454/7TOVKA,PHG35_H,KWS Murony 2013,REPLICATE>BLOCK>PLOT,,,402853.0,,28.0,4.0,"REPLICATE>BLOCK>PLOT:402853,REPLICATE>BLOCK:28,REPLICATE:1",rainfed,3179.2505840949,247.1528,"66,243252045","66,243252045",7.8576068376,275,NA,143,"0,00000000000",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
