,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L11,L13,W11,W13,Check,L12,L14,W12,W14,L10,W10,L15,W15
1457,3201water_regimerainfed,3335713,Cra12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,279.6555222813,72.2018344105,74.5326591145,117.4784167311,1334.600691714,158.1142668453,58.6121109152,,,2012,18.7334623909,23.0899999065,20.1861680191,148.273,233.688,926.29,-117.8977272727,-10.89,34.6229305046,35.9529998343,32.9312743507,,,,,,,,,,,,,,
1458,402133,3348813,Cra12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402133.0,,21.0,33.0,"REPLICATE>BLOCK>PLOT:402133,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,209.67291026,277.5717647059,"71,3522943923","73,2127793108",0.5819927971,115,160,30,"-1,86048491850",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1459,402447,3349150,Cra12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402447.0,,12.0,14.0,"REPLICATE>BLOCK>PLOT:402447,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,637.7551020408,254.8763636364,"71,3522943923","77,8429481934",1.625487013,135,170,45,"-6,49065380110",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1460,400969,3349717,Cra12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400969.0,,5.0,16.0,"REPLICATE>BLOCK>PLOT:400969,REPLICATE>BLOCK:6,REPLICATE:2",watered,786.5646258503,231.5317356572,"67,98521909","61,1190292406",1.8211467303,150,190,70,"6,86618984940",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1461,401080,3349622,Cra12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401080.0,,2.0,1.0,"REPLICATE>BLOCK>PLOT:401080,REPLICATE>BLOCK:2,REPLICATE:1",watered,983.9650145773,271.3130233753,"69,7269833316","71,3522943923",2.66962523,165,215,65,"-1,62531106070",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1462,402667,3349389,Cra12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402667.0,,6.0,10.0,"REPLICATE>BLOCK>PLOT:402667,REPLICATE>BLOCK:6,REPLICATE:1",rainfed,225.0900360144,255.2861538462,"76,304846632",NA,0.5746236956,125,165,45,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
1463,3202water_regimerainfed,3335714,Cra12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,278.7007082024,73.1010160032,74.8253907381,126.8599068089,353.9640461471,169.3537816091,42.2442189666,,,2012,18.8141709378,23.0899999065,20.29402975,146.749,233.688,910.647,-117.8977272727,-10.89,34.7373102233,35.9529998343,33.0483369857,,,,,,,,,,,,,,
1464,3202water_regimewatered,3335960,Cra12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,262.1195045423,69.4159532139,68.9289357544,161.9728972707,811.5326640184,201.6977623862,70.3272317974,,,2012,18.8141709378,22.7804550838,20.6738701733,146.749,212.739,961.84,-46.2894736842,-18.3571428571,34.7373102233,35.9308031228,33.3542995847,,,,,,,,,,,,,,
1465,401004,3349722,Cra12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401004.0,,5.0,20.0,"REPLICATE>BLOCK>PLOT:401004,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1436.9671919401,304.8501186153,"69,7269833316","67,98521909",4.3805961891,165,245,70,"1,74176424160",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1466,402511,3349220,Cra12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402511.0,,10.0,22.0,"REPLICATE>BLOCK>PLOT:402511,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,467.0882437482,266.1209090909,"69,7269833316","71,3522943923",1.2430194805,110,165,50,"-1,62531106070",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1467,401036,3349652,Cra12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401036.0,,3.0,4.0,"REPLICATE>BLOCK>PLOT:401036,REPLICATE>BLOCK:3,REPLICATE:1",watered,1292.7468284611,286.816624711,"71,3522943923","69,7269833316",3.7078128195,150,200,65,"1,62531106070",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1468,402286,3348977,Cra12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402286.0,,16.0,31.0,"REPLICATE>BLOCK>PLOT:402286,REPLICATE>BLOCK:16,REPLICATE:3",rainfed,401.8730779983,277.5717647059,"62,8507672054","76,304846632",1.1154861945,125,165,45,"-13,45407942660",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1469,402461,3349165,Cra12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402461.0,,11.0,1.0,"REPLICATE>BLOCK>PLOT:402461,REPLICATE>BLOCK:11,REPLICATE:1",rainfed,174.7274252167,274.0571945701,"73,2127793108","79,3444082809",0.4788530797,115,150,45,"-6,13162897010",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1470,3203water_regimerainfed,3335715,Cra12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,287.6738706503,69.0943400086,75.9036862812,114.8603974715,327.9405879153,159.8251240539,47.6309572968,,,2012,19.0853044961,23.0267223946,20.3338566733,165.702,302.294,872.285,-113.375,-10.6979166667,34.8479727747,35.8938279991,33.1206924834,,,,,,,,,,,,,,
1471,3203water_regimewatered,3335961,Cra12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,303.3617883362,72.1158202706,72.9649347877,154.2137493172,1429.4513100988,220.0208060885,59.999944498,,,2012,19.0853044961,23.0467523865,20.2396770005,165.702,212.247,947.731,-45.0125,-18.0288461538,34.8479727747,35.8372861787,33.019813885,,,,,,,,,,,,,,
1472,400821,3349904,Cra12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400821.0,,12.0,20.0,"REPLICATE>BLOCK>PLOT:400821,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2236.2841240392,297.1323940934,"71,3522943923","73,2127793108",6.6447245565,195,240,85,"-1,86048491850",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1473,400646,3350094,Cra12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400646.0,,20.0,3.0,"REPLICATE>BLOCK>PLOT:400646,REPLICATE>BLOCK:20,REPLICATE:1",watered,1162.4903125807,306.1961263807,"71,3522943923","76,304846632",3.5595003067,145,190,70,"-4,95255223970",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1474,402278,3348968,Cra12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402278.0,,17.0,34.0,"REPLICATE>BLOCK>PLOT:402278,REPLICATE>BLOCK:17,REPLICATE:3",rainfed,581.4825930372,258.56,"73,2127793108",NA,1.5034813926,130,170,50,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
1475,402367,3349065,Cra12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402367.0,,14.0,22.0,"REPLICATE>BLOCK>PLOT:402367,REPLICATE>BLOCK:14,REPLICATE:2",rainfed,1167.7206093705,266.1209090909,"71,3522943923","77,8429481934",3.1075487013,140,185,60,"-6,49065380110",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1476,402179,3348862,Cra12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402179.0,,19.0,7.0,"REPLICATE>BLOCK>PLOT:402179,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,610.807703363,266.5487782805,"73,2127793108","77,8429481934",1.628100471,115,165,45,"-4,63016888260",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1477,3204water_regimewatered,3335962,Cra12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,309.8973220406,70.4948174047,71.7185129347,176.9373225922,1891.4063519193,223.6018786622,84.8982430013,,,2012,19.2823628255,22.8561954622,20.467908293,185.525,210.04,956.171,-48.0972222222,-17.4722222222,34.9295622183,35.7216795053,33.2190957397,,,,,,,,,,,,,,
1478,3204water_regimerainfed,3335716,Cra12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,276.6314384608,72.1931221525,77.0704528072,121.787947363,780.6335118501,164.829479873,53.9982244982,,,2012,19.2823628255,23.0173506319,20.129602725,185.525,256.314,903.664,-112.4976190476,-10.6979166667,34.9295622183,35.8620411852,32.8734550629,,,,,,,,,,,,,,
1479,402608,3349325,Cra12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402608.0,,7.0,4.0,"REPLICATE>BLOCK>PLOT:402608,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,250.9200401472,229.0066968326,"71,3522943923",NA,0.5746236956,110,150,50,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
1480,400985,3349700,Cra12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400985.0,,5.0,1.0,"REPLICATE>BLOCK>PLOT:400985,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,344.1852931649,244.1817210378,"67,98521909","71,3522943923",0.8404375724,145,190,65,"-3,36707530230",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1481,402114,3348792,Cra12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402114.0,,21.0,14.0,"REPLICATE>BLOCK>PLOT:402114,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,460.0200736032,228.6390909091,"71,3522943923","74,7699030262",1.0517857143,130,175,50,"-3,41760863390",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1482,400721,3350012,Cra12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400721.0,,16.0,24.0,"REPLICATE>BLOCK>PLOT:400721,REPLICATE>BLOCK:16,REPLICATE:2",watered,1293.7317784257,270.1203582668,"71,3522943923","74,7699030262",3.4946329149,140,180,50,"-3,41760863390",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1483,402346,3349042,Cra12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402346.0,,15.0,30.0,"REPLICATE>BLOCK>PLOT:402346,REPLICATE>BLOCK:15,REPLICATE:3",rainfed,185.1547070441,235.7458823529,"66,1757668336",NA,0.4364945978,110,145,35,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
1484,3205water_regimewatered,3335963,Cra12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,264.7398490988,70.1676273021,74.102522895,160.8536347143,1009.0607821419,202.3827736133,62.6190897285,,,2012,18.9955280916,23.0353883733,20.29402975,167.226,255.564,910.647,-43.2103174603,-18.4633333333,34.7337700641,35.9054969096,33.0483369857,,,,,,,,,,,,,,
1485,3205water_regimerainfed,3335717,Cra12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,245.9177117324,69.0112088287,74.0902126531,109.285224811,47.2544881569,148.456260662,44.7520697222,,,2012,18.9955280916,23.0353883733,20.1689090022,167.226,279.668,942.735,-118.0357142857,-10.89,34.7337700641,35.9054969096,32.8575019611,,,,,,,,,,,,,,
1486,400903,3349795,Cra12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400903.0,,8.0,15.0,"REPLICATE>BLOCK>PLOT:400903,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1888.4177047442,297.1323940934,"76,304846632","77,8429481934",5.6111007366,165,210,80,"-1,53810156140",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1487,402108,3348784,Cra12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402108.0,,21.0,8.0,"REPLICATE>BLOCK>PLOT:402108,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,961.0008386916,274.0571945701,"74,7699030262","79,3444082809",2.6336919383,130,165,60,"-4,57450525470",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1488,400801,3349918,Cra12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400801.0,,13.0,9.0,"REPLICATE>BLOCK>PLOT:400801,REPLICATE>BLOCK:13,REPLICATE:1",watered,2403.8461538462,302.3202260468,"71,3522943923","77,8429481934",7.2673131261,170,210,90,"-6,49065380110",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1489,402851,3349588,Cra12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402851.0,,1.0,31.0,"REPLICATE>BLOCK>PLOT:402851,REPLICATE>BLOCK:1,REPLICATE:3",rainfed,1999.4484280199,281.3741176471,"77,8429481934","80,9101623179",5.6259303721,150,190,60,"-3,06721412450",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1490,402408,3349109,Cra12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402408.0,,13.0,20.0,"REPLICATE>BLOCK>PLOT:402408,REPLICATE>BLOCK:13,REPLICATE:2",rainfed,581.4825930372,254.8763636364,"74,7699030262",NA,1.4820616883,100,135,50,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
1491,3206water_regimewatered,3335964,Cra12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,311.0879381557,74.4386127842,78.4575249993,168.6984533816,2099.8484333316,213.0908719474,86.0002899428,,,2012,19.5962124679,22.9987687847,20.0749190144,204.267,258.113,912.7,-41.1547619048,-18.902173913,35.1182552036,35.8398805196,32.7024333124,,,,,,,,,,,,,,
1492,3206water_regimerainfed,3335718,Cra12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,289.6728560516,76.4026162335,80.4695218033,130.1548017117,1099.2895512425,166.1756810446,57.8279310044,,,2012,19.5962124679,23.0942792945,19.9471661327,204.267,233.908,873.998,-101.8681818182,-10.4318181818,35.1182552036,35.8923355594,32.6294014781,,,,,,,,,,,,,,
1493,400805,3349896,Cra12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400805.0,,12.0,13.0,"REPLICATE>BLOCK>PLOT:400805,REPLICATE>BLOCK:13,REPLICATE:2",watered,2329.9319727891,289.4146695715,"67,98521909","71,3522943923",6.7431649203,200,240,90,"-3,36707530230",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1494,400973,3349739,Cra12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400973.0,,6.0,12.0,"REPLICATE>BLOCK>PLOT:400973,REPLICATE>BLOCK:6,REPLICATE:1",watered,1690.0510204082,310.0720267146,"69,7269833316","67,98521909",5.2403754515,150,195,60,"1,74176424160",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1495,402361,3349058,Cra12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402361.0,,14.0,28.0,"REPLICATE>BLOCK>PLOT:402361,REPLICATE>BLOCK:14,REPLICATE:3",rainfed,549.4505494505,247.1529411765,"73,2127793108","76,304846632",1.3579831933,130,165,45,"-3,09206732120",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1496,402733,3349460,Cra12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402733.0,,4.0,16.0,"REPLICATE>BLOCK>PLOT:402733,REPLICATE>BLOCK:4,REPLICATE:2",rainfed,470.9576138148,243.6318181818,"73,2127793108",NA,1.1474025974,100,130,45,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
1497,402305,3348997,Cra12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402305.0,,16.0,12.0,"REPLICATE>BLOCK>PLOT:402305,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,228.1400365024,230.883800905,"73,2127793108",NA,0.5267383877,105,150,40,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
1498,3207water_regimerainfed,3335719,Cra12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,251.3128499994,73.1682407562,75.4769221542,115.0567430422,464.3479997555,151.3096350001,44.3386437267,,,2012,19.4184040437,23.0259813213,20.3884410248,183.688,233.688,894.911,-117.3475,-10.89,35.0297764736,35.8727042006,33.1756509267,,,,,,,,,,,,,,
1499,3207water_regimewatered,3335965,Cra12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,310.1767315562,68.5013919435,72.2606957127,157.6348294658,1937.7949123488,199.6017065875,68.5063973278,,,2012,19.4184040437,23.0374483326,20.235512153,183.688,258.227,978.997,-45.7236842105,-18.0288461538,35.0297764736,35.7991774991,32.9227009261,,,,,,,,,,,,,,
1500,400908,3349826,Cra12,127602,https://doi.org/10.15454/LFUUTO,Pa36_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400908.0,,9.0,20.0,"REPLICATE>BLOCK>PLOT:400908,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1571.610787172,216.0962866134,"61,1190292406","64,5333625236",3.3961925511,165,210,70,"-3,41433328300",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1501,400837,3349887,Cra12,127602,https://doi.org/10.15454/LFUUTO,Pa36_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400837.0,,12.0,4.0,"REPLICATE>BLOCK>PLOT:400837,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1093.2944606414,217.0504187002,"67,98521909","71,3522943923",2.3730002044,145,180,75,"-3,36707530230",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1502,402287,3348978,Cra12,127602,https://doi.org/10.15454/LFUUTO,Pa36_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402287.0,,16.0,30.0,"REPLICATE>BLOCK>PLOT:402287,REPLICATE>BLOCK:16,REPLICATE:3",rainfed,NA,NA,"69,7269833316","76,304846632",0.2909963986,105,140,45,"-6,57786330040",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1503,402188,3348872,Cra12,127602,https://doi.org/10.15454/LFUUTO,Pa36_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402188.0,,19.0,16.0,"REPLICATE>BLOCK>PLOT:402188,REPLICATE>BLOCK:19,REPLICATE:2",rainfed,230.0100368016,228.6390909091,"62,8507672054","71,3522943923",0.5258928571,90,130,45,"-8,50152718690",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1504,402253,3348941,Cra12,127602,https://doi.org/10.15454/LFUUTO,Pa36_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402253.0,,17.0,9.0,"REPLICATE>BLOCK>PLOT:402253,REPLICATE>BLOCK:17,REPLICATE:1",rainfed,NA,NA,"69,7269833316","73,2127793108",0.2873118478,85,120,35,"-3,48579597920",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1505,3208water_regimewatered,3335966,Cra12,127602,https://doi.org/10.15454/LFUUTO,Pa36_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,226.5323272704,64.7027866805,69.7655445573,153.8354484131,1183.4979479899,193.4801968339,68.0951744284,,,2012,18.65766484,22.4470465112,20.8064177112,114.865,259.349,910.02,-43.6428571429,-18.3571428571,34.4520488156,35.8809726219,33.5409863389,,,,,,,,,,,,,,
1506,3208water_regimerainfed,3335720,Cra12,127602,https://doi.org/10.15454/LFUUTO,Pa36_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,239.1337393463,67.7510192441,72.9883000533,92.2509041646,245.1809486335,128.187005667,43.581321681,,,2012,18.65766484,22.7709226078,20.5625448062,114.865,281.76,864.532,-119.3858695652,-12.5432692308,34.4520488156,35.848323937,33.451689684,,,,,,,,,,,,,,
1507,402552,3349264,Cra12,127603,https://doi.org/10.15454/1ZCMBD,Lo1301_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402552.0,,9.0,20.0,"REPLICATE>BLOCK>PLOT:402552,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,478.3163265306,239.8836363636,"71,3522943923",NA,1.1474025974,100,140,50,,2012,,,,,,,,,,,,,,,,,,,,,,,,,
1508,400873,3349822,Cra12,127603,https://doi.org/10.15454/1ZCMBD,Lo1301_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400873.0,,9.0,16.0,"REPLICATE>BLOCK>PLOT:400873,REPLICATE>BLOCK:10,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2425.2658810003,273.9792205277,"71,3522943923","67,98521909",6.6447245565,170,215,75,"3,36707530230",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1509,401088,3349603,Cra12,127603,https://doi.org/10.15454/1ZCMBD,Lo1301_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401088.0,,1.0,8.0,"REPLICATE>BLOCK>PLOT:401088,REPLICATE>BLOCK:1,REPLICATE:1",watered,2611.75898931,244.1817210378,"69,7269833316","67,98521909",6.3774380495,155,200,70,"1,74176424160",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1510,402272,3348962,Cra12,127603,https://doi.org/10.15454/1ZCMBD,Lo1301_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402272.0,,17.0,28.0,"REPLICATE>BLOCK>PLOT:402272,REPLICATE>BLOCK:17,REPLICATE:3",rainfed,1159.5547309833,250.9552941176,"71,3522943923","77,8429481934",2.9099639856,130,165,50,"-6,49065380110",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1511,402322,3349016,Cra12,127603,https://doi.org/10.15454/1ZCMBD,Lo1301_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402322.0,,15.0,6.0,"REPLICATE>BLOCK>PLOT:402322,REPLICATE>BLOCK:15,REPLICATE:1",rainfed,1016.9608383894,277.8114027149,"71,3522943923","77,8429481934",2.8252331702,125,165,60,"-6,49065380110",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1512,3209water_regimewatered,3335967,Cra12,127603,https://doi.org/10.15454/1ZCMBD,Lo1301_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,watered,272.5128039022,70.7829252797,70.1121473964,163.125151933,2331.8402782936,205.6832817191,66.7759830632,,,2012,19.2823628255,22.6687220633,20.4505363934,185.525,188.635,1009.664,-48.4411764706,-18.3571428571,34.9295622183,35.8337262935,33.0441987137,,,,,,,,,,,,,,
1513,3209water_regimerainfed,3335721,Cra12,127603,https://doi.org/10.15454/1ZCMBD,Lo1301_H,KWS Caracal 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,268.8487914811,72.0041431466,76.7073197972,117.978513853,1000.2590730695,157.3222783412,54.8541131969,,,2012,19.2823628255,23.0173506319,20.1131625889,185.525,256.314,920.109,-112.4976190476,-10.6979166667,34.9295622183,35.8620411852,32.799350317,,,,,,,,,,,,,,
1514,402227,3348913,Cra12,127604,https://doi.org/10.15454/WAG6NL,Lo904_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402227.0,,18.0,18.0,"REPLICATE>BLOCK>PLOT:402227,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,298.9477040816,239.8836363636,"73,2127793108","82,6225102274",0.7171266234,125,160,45,"-9,40973091660",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1515,400712,3350004,Cra12,127604,https://doi.org/10.15454/WAG6NL,Lo904_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,400712.0,,16.0,16.0,"REPLICATE>BLOCK>PLOT:400712,REPLICATE>BLOCK:17,REPLICATE:2",watered,2157.1128451381,262.4026337449,"69,7269833316","73,2127793108",5.6603209185,175,210,80,"-3,48579597920",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1516,401032,3349674,Cra12,127604,https://doi.org/10.15454/WAG6NL,Lo904_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,401032.0,,4.0,1.0,"REPLICATE>BLOCK>PLOT:401032,REPLICATE>BLOCK:4,REPLICATE:1",watered,1774.6228926353,267.4371230414,"69,7269833316","71,3522943923",4.7460004089,150,190,85,"-1,62531106070",2012,,,,,,,,,,,,,,,,,,,,,,,,,
1517,402650,3349370,Cra12,127604,https://doi.org/10.15454/WAG6NL,Lo904_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT,,,402650.0,,6.0,27.0,"REPLICATE>BLOCK>PLOT:402650,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,468.93757503,258.56,"73,2127793108","76,304846632",1.212484994,125,160,60,"-3,09206732120",2012,,,,,,,,,,,,,,,,,,,,,,,,,
