,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill
967,G72-02-2-138,3353344,Gai12,127537,https://doi.org/10.15454/QPSSQO,F7058_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-138,,12.0,15.0,"REPLICATE>BLOCK>PLOT:G72-02-2-138,REPLICATE>BLOCK:11,REPLICATE:2",watered,4092.860976919,264.8382352941,"63,3048330487","64,7849117529",10.8394607843,255,NA,120,"-1,48007870420",2012,,,,,,,,,,,
968,G72-02-1-138,3353343,Gai12,127537,https://doi.org/10.15454/QPSSQO,F7058_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-138,,7.0,21.0,"REPLICATE>BLOCK>PLOT:G72-02-1-138,REPLICATE>BLOCK:27,REPLICATE:1",watered,4319.9554069119,255.0294117647,"64,7849117529","64,7849117529",11.0171568627,225,260,115,"0,00000000000",2012,,,,,,,,,,,
969,G72-01-3-138,3353342,Gai12,127537,https://doi.org/10.15454/QPSSQO,F7058_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-138,,23.0,1.0,"REPLICATE>BLOCK>PLOT:G72-01-3-138,REPLICATE>BLOCK:17,REPLICATE:3",rainfed,325.0591016548,221.9505882353,"64,7849117529","81,6621384111",0.7214705882,165,185,85,"-16,87722665820",2012,,,,,,,,,,,
970,G72-01-2-138,3353341,Gai12,127537,https://doi.org/10.15454/QPSSQO,F7058_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-138,,18.0,24.0,"REPLICATE>BLOCK>PLOT:G72-01-2-138,REPLICATE>BLOCK:36,REPLICATE:2",rainfed,390.8554572271,233.3117647059,"63,3048330487","68,1234868243",0.9119117647,160,215,90,"-4,81865377560",2012,,,,,,,,,,,
971,G72-01-1-138,3353340,Gai12,127537,https://doi.org/10.15454/QPSSQO,F7058_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-138,,6.0,28.0,"REPLICATE>BLOCK>PLOT:G72-01-1-138,REPLICATE>BLOCK:24,REPLICATE:1",rainfed,434.2017368069,208.1123529412,"63,3048330487","68,1234868243",0.903627451,140,200,105,"-4,81865377560",2012,,,,,,,,,,,
972,3143water_regimewatered,3337198,Gai12,127537,https://doi.org/10.15454/QPSSQO,F7058_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,301.6179693586,64.0040690211,65.0529996725,240.4118540156,4228.7093834551,269.7664532716,120.6552057484,,,2012,18.2659858586,17.8752042161,17.1404900272,263.182,281.309,989.124,-21.2952898551,-9.8841145833,27.0224858534,27.095396033,25.5593508606
973,3143water_regimerainfed,3336952,Gai12,127537,https://doi.org/10.15454/QPSSQO,F7058_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,274.1682445606,64.0564513881,73.0384342819,154.8444003616,427.0041535497,196.1734892493,94.8011661503,,,2012,,,,,,,,,,,
974,G72-02-2-139,3353349,Gai12,127538,https://doi.org/10.15454/7L8N8B,F7057_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-139,,12.0,1.0,"REPLICATE>BLOCK>PLOT:G72-02-2-139,REPLICATE>BLOCK:9,REPLICATE:2",watered,3987.4929735807,257.7805882353,"63,3048330487","63,3048330487",10.2789828431,240,285,125,"0,00000000000",2012,,,,,,,,,,,
975,G72-02-1-139,3353348,Gai12,127538,https://doi.org/10.15454/7L8N8B,F7057_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-139,,4.0,5.0,"REPLICATE>BLOCK>PLOT:G72-02-1-139,REPLICATE>BLOCK:13,REPLICATE:1",watered,4188.7125220459,241.4752941176,"63,3048330487","65,9788172736",10.1147058824,240,305,190,"-2,67398422490",2012,,,,,,,,,,,
976,G72-01-3-139,3353347,Gai12,127538,https://doi.org/10.15454/7L8N8B,F7057_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-139,,22.0,6.0,"REPLICATE>BLOCK>PLOT:G72-01-3-139,REPLICATE>BLOCK:13,REPLICATE:3",rainfed,823.7364043506,212.6905882353,"67,0282656168","68,1234868243",1.7520098039,150,190,80,"-1,09522120750",2012,,,,,,,,,,,
977,G72-01-2-139,3353346,Gai12,127538,https://doi.org/10.15454/7L8N8B,F7057_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-139,,17.0,7.0,"REPLICATE>BLOCK>PLOT:G72-01-2-139,REPLICATE>BLOCK:29,REPLICATE:2",rainfed,NA,NA,"65,9788172736","68,1234868243",NA,135,155,70,"-2,14466955070",2012,,,,,,,,,,,
978,G72-01-1-139,3353345,Gai12,127538,https://doi.org/10.15454/7L8N8B,F7057_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-139,,2.0,5.0,"REPLICATE>BLOCK>PLOT:G72-01-1-139,REPLICATE>BLOCK:5,REPLICATE:1",rainfed,NA,NA,"63,3048330487","81,6621384111",NA,160,185,105,"-18,35730536240",2012,,,,,,,,,,,
979,3144water_regimewatered,3337199,Gai12,127538,https://doi.org/10.15454/7L8N8B,F7057_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,291.4042857415,63.252033542,64.9376024951,235.7711019108,4206.0770503899,290.3244963206,152.0997818099,,,2012,18.0388325563,17.8752042161,17.1184920576,264.524,309.325,989.124,-21.2952898551,-9.8841145833,26.7374728205,27.095396033,25.5157446615
980,3144water_regimerainfed,3336953,Gai12,127538,https://doi.org/10.15454/7L8N8B,F7057_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,248.3076238191,65.9807010179,72.4955293608,145.9964354498,725.8673770401,173.7180058307,86.7272246831,,,2012,,,,,,,,,,,
981,G72-02-2-140,3353354,Gai12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-140,,10.0,15.0,"REPLICATE>BLOCK>PLOT:G72-02-2-140,REPLICATE>BLOCK:3,REPLICATE:2",watered,3616.8981481482,243.9529411765,"65,9788172736","65,9788172736",8.8235294118,255,300,125,"0,00000000000",2012,,,,,,,,,,,
982,G72-02-1-140,3353353,Gai12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-140,,1.0,5.0,"REPLICATE>BLOCK>PLOT:G72-02-1-140,REPLICATE>BLOCK:1,REPLICATE:1",watered,3541.34762634,274.26,"65,9788172736","65,9788172736",9.7125,250,290,120,"0,00000000000",2012,,,,,,,,,,,
983,G72-01-3-140,3353352,Gai12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-140,,19.0,19.0,"REPLICATE>BLOCK>PLOT:G72-01-3-140,REPLICATE>BLOCK:3,REPLICATE:3",rainfed,1632.3024054983,244.0976470588,"68,1234868243","81,6621384111",3.9844117647,160,185,95,"-13,53865158680",2012,,,,,,,,,,,
984,G72-01-2-140,3353351,Gai12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-140,,13.0,8.0,"REPLICATE>BLOCK>PLOT:G72-01-2-140,REPLICATE>BLOCK:14,REPLICATE:2",rainfed,917.7384780279,242.9458823529,"73,2949949091","84,6081786292",2.2296078431,130,170,105,"-11,31318372010",2012,,,,,,,,,,,
985,G72-01-1-140,3353350,Gai12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-140,,9.0,26.0,"REPLICATE>BLOCK>PLOT:G72-01-1-140,REPLICATE>BLOCK:36,REPLICATE:1",rainfed,1336.3363363363,235.3852941176,"71,7553055814","78,9055366062",3.1455392157,160,195,105,"-7,15023102480",2012,,,,,,,,,,,
986,3145water_regimewatered,3337200,Gai12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,308.4886335583,66.0539305475,66.040398178,248.1095702944,3600.8356526298,289.4813926004,125.0734806508,,,2012,17.8612525253,17.769539627,17.1184920576,216.801,241.023,989.124,-21.5625,-9.8841145833,26.4381619424,26.9323616333,25.5157446615
987,3145water_regimerainfed,3336954,Gai12,127539,https://doi.org/10.15454/IFDAIO,F7082_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,288.7305310998,71.3762638229,81.610542031,147.8352597625,1549.9657171501,190.4193204492,100.4999064117,,,2012,,,,,,,,,,,
988,G72-02-2-141,3353359,Gai12,127540,https://doi.org/10.15454/DU6APM,F752_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-141,,14.0,23.0,"REPLICATE>BLOCK>PLOT:G72-02-2-141,REPLICATE>BLOCK:20,REPLICATE:2",watered,4691.7344173442,239.85,"73,2949949091","73,2949949091",11.253125,245,300,130,"0,00000000000",2012,,,,,,,,,,,
989,G72-02-1-141,3353358,Gai12,127540,https://doi.org/10.15454/DU6APM,F752_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-141,,7.0,2.0,"REPLICATE>BLOCK>PLOT:G72-02-1-141,REPLICATE>BLOCK:25,REPLICATE:1",watered,4742.8330522766,241.0370588235,"69,1907382303","68,1234868243",11.4319852941,260,330,130,"1,06725140600",2012,,,,,,,,,,,
990,G72-01-3-141,3353357,Gai12,127540,https://doi.org/10.15454/DU6APM,F752_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-141,,24.0,12.0,"REPLICATE>BLOCK>PLOT:G72-01-3-141,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,1140.0651465798,242.3494117647,"70,3468421086","80,2021890789",2.7629411765,145,190,80,"-9,85534697030",2012,,,,,,,,,,,
991,G72-01-2-141,3353356,Gai12,127540,https://doi.org/10.15454/DU6APM,F752_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-141,,15.0,17.0,"REPLICATE>BLOCK>PLOT:G72-01-2-141,REPLICATE>BLOCK:23,REPLICATE:2",rainfed,2470.0126262626,212.7529411765,"70,3468421086","80,2021890789",5.2550245098,155,215,105,"-9,85534697030",2012,,,,,,,,,,,
992,G72-01-1-141,3353355,Gai12,127540,https://doi.org/10.15454/DU6APM,F752_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-141,,8.0,1.0,"REPLICATE>BLOCK>PLOT:G72-01-1-141,REPLICATE>BLOCK:29,REPLICATE:1",rainfed,1841.6927899687,247.6941176471,"73,2949949091","81,6621384111",4.5617647059,140,190,105,"-8,36714350200",2012,,,,,,,,,,,
993,3146water_regimewatered,3337201,Gai12,127540,https://doi.org/10.15454/DU6APM,F752_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,306.4448669663,71.1873528063,71.0606229793,253.6675621998,4657.2223299769,316.6791183314,127.5739818919,,,2012,18.4739180264,18.3504040404,16.902988467,319.22,230.929,895.194,-19.5885416667,-8.6354166667,27.1150701404,27.4951663543,25.2610414311
994,3146water_regimerainfed,3336955,Gai12,127540,https://doi.org/10.15454/DU6APM,F752_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,297.3331547068,71.6772725342,81.0266719461,150.1874013364,1698.3368055013,200.3650687288,96.7019694811,,,2012,,,,,,,,,,,
995,G72-02-2-142,3353364,Gai12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-142,,17.0,1.0,"REPLICATE>BLOCK>PLOT:G72-02-2-142,REPLICATE>BLOCK:29,REPLICATE:2",watered,NA,NA,"62,0608834049","63,3048330487",NA,230,260,130,"-1,24394964380",2012,,,,,,,,,,,
996,G72-02-1-142,3353363,Gai12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-142,,4.0,14.0,"REPLICATE>BLOCK>PLOT:G72-02-1-142,REPLICATE>BLOCK:14,REPLICATE:1",watered,3042.5659472422,291.9,"63,3048330487","63,3048330487",8.88125,225,320,130,"0,00000000000",2012,,,,,,,,,,,
997,G72-01-3-142,3353362,Gai12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-142,,24.0,2.0,"REPLICATE>BLOCK>PLOT:G72-01-3-142,REPLICATE>BLOCK:21,REPLICATE:3",rainfed,1901.2237762238,230.8188235294,"63,3048330487","67,0282656168",4.3883823529,170,220,85,"-3,72343256810",2012,,,,,,,,,,,
998,G72-01-2-142,3353361,Gai12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-142,,10.0,13.0,"REPLICATE>BLOCK>PLOT:G72-01-2-142,REPLICATE>BLOCK:2,REPLICATE:2",rainfed,1320.9541062802,227.6188235294,"70,3468421086","78,9055366062",3.0067401961,165,200,105,"-8,55869449760",2012,,,,,,,,,,,
999,G72-01-1-142,3353360,Gai12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-142,,4.0,13.0,"REPLICATE>BLOCK>PLOT:G72-01-1-142,REPLICATE>BLOCK:14,REPLICATE:1",rainfed,1573.6179529283,259.0041176471,"62,0608834049","78,9055366062",4.0757352941,160,180,105,"-16,84465320130",2012,,,,,,,,,,,
1000,3147water_regimewatered,3337202,Gai12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,336.6080858353,62.9698928144,63.489591173,226.0601510259,3170.1983858209,292.2249014993,129.9332163783,,,2012,17.5992213805,17.9003088578,17.0887892359,180.558,257.34,1041.109,-22.3253205128,-9.5355392157,26.1577021874,26.9363150079,25.4761765009
1001,3147water_regimerainfed,3336956,Gai12,127541,https://doi.org/10.15454/LBNZ4P,F874_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,282.6057079011,64.9071677042,75.0053290581,165.6163872899,1568.3197997555,204.7408100851,97.9372637111,,,2012,,,,,,,,,,,
1002,G72-02-2-143,3353369,Gai12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-143,,18.0,24.0,"REPLICATE>BLOCK>PLOT:G72-02-2-143,REPLICATE>BLOCK:36,REPLICATE:2",watered,3535.4580573951,248.3505882353,"65,9788172736","65,9788172736",8.7803308824,260,300,110,"0,00000000000",2012,,,,,,,,,,,
1003,G72-02-1-143,3353368,Gai12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-143,,8.0,27.0,"REPLICATE>BLOCK>PLOT:G72-02-1-143,REPLICATE>BLOCK:32,REPLICATE:1",watered,2771.4067278288,267.7552941176,"65,9788172736","69,1907382303",7.4205882353,230,300,100,"-3,21192095670",2012,,,,,,,,,,,
1004,G72-01-3-143,3353367,Gai12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-143,,20.0,8.0,"REPLICATE>BLOCK>PLOT:G72-01-3-143,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,653.1084656085,201.8964705882,"64,7849117529","85,9700180645",1.3186029412,150,205,75,"-21,18510631160",2012,,,,,,,,,,,
1005,G72-01-2-143,3353366,Gai12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-143,,12.0,3.0,"REPLICATE>BLOCK>PLOT:G72-01-2-143,REPLICATE>BLOCK:9,REPLICATE:2",rainfed,306.7922374429,234.2870588235,"74,9190642556","84,6081786292",0.7187745098,155,205,105,"-9,68911437360",2012,,,,,,,,,,,
1006,G72-01-1-143,3353365,Gai12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-143,,6.0,21.0,"REPLICATE>BLOCK>PLOT:G72-01-1-143,REPLICATE>BLOCK:23,REPLICATE:1",rainfed,695.73283859,218.1364705882,"64,7849117529","81,6621384111",1.5176470588,165,210,105,"-16,87722665820",2012,,,,,,,,,,,
1007,3148water_regimewatered,3337203,Gai12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,314.0514909539,65.5578335023,67.1092058088,244.4264164779,3091.4886792547,304.3623559286,107.9420519065,,,2012,18.2659858586,18.1108207071,17.0439396396,263.182,284.339,963.435,-20.7725694444,-9.9206989247,27.0224858534,27.2133416888,25.4644615555
1008,3148water_regimerainfed,3336957,Gai12,127542,https://doi.org/10.15454/VQ9W36,F888_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,272.0924697437,68.2078247552,84.0420942406,154.7535791603,625.0844205757,209.1537551906,93.949813798,,,2012,,,,,,,,,,,
1009,G72-02-2-144,3353374,Gai12,127543,https://doi.org/10.15454/TML7FA,F908_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-144,,13.0,26.0,"REPLICATE>BLOCK>PLOT:G72-02-2-144,REPLICATE>BLOCK:16,REPLICATE:2",watered,3669.8717948718,272.2352941176,"63,3048330487","64,7849117529",9.9906862745,245,295,120,"-1,48007870420",2012,,,,,,,,,,,
1010,G72-02-1-144,3353373,Gai12,127543,https://doi.org/10.15454/TML7FA,F908_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-144,,8.0,20.0,"REPLICATE>BLOCK>PLOT:G72-02-1-144,REPLICATE>BLOCK:31,REPLICATE:1",watered,3831.053698075,279.4564705882,"63,3048330487","62,0608834049",10.706127451,245,310,110,"1,24394964380",2012,,,,,,,,,,,
1011,G72-01-3-144,3353372,Gai12,127543,https://doi.org/10.15454/TML7FA,F908_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-144,,23.0,22.0,"REPLICATE>BLOCK>PLOT:G72-01-3-144,REPLICATE>BLOCK:20,REPLICATE:3",rainfed,663.5441061671,168.5394117647,"64,7849117529","68,1234868243",1.1183333333,165,230,95,"-3,33857507140",2012,,,,,,,,,,,
1012,G72-01-2-144,3353371,Gai12,127543,https://doi.org/10.15454/TML7FA,F908_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-144,,13.0,21.0,"REPLICATE>BLOCK>PLOT:G72-01-2-144,REPLICATE>BLOCK:15,REPLICATE:2",rainfed,1087.6840696118,211.5035294118,"62,0608834049","67,0282656168",2.3004901961,180,245,105,"-4,96738221190",2012,,,,,,,,,,,
1013,G72-01-1-144,3353370,Gai12,127543,https://doi.org/10.15454/TML7FA,F908_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-144,,1.0,10.0,"REPLICATE>BLOCK>PLOT:G72-01-1-144,REPLICATE>BLOCK:2,REPLICATE:1",rainfed,818.1818181818,227.1176470588,"64,7849117529","81,6621384111",1.8582352941,165,220,105,"-16,87722665820",2012,,,,,,,,,,,
1014,3149water_regimewatered,3337204,Gai12,127543,https://doi.org/10.15454/TML7FA,F908_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,324.9518615472,63.2007634983,62.9668336423,247.5517572583,3768.9559298617,308.5751819591,114.7539236875,,,2012,18.472430303,17.9284848485,17.1294248203,280.475,257.34,1041.109,-22.4604166667,-9.5355392157,27.1868526225,27.1405412996,25.5569499319
1015,3149water_regimerainfed,3336958,Gai12,127543,https://doi.org/10.15454/TML7FA,F908_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,250.2639016475,63.4195057904,72.4563401423,169.7985069678,715.4607656777,229.2265755206,100.9311524463,,,2012,,,,,,,,,,,
1016,G72-02-2-145,3353379,Gai12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-145,,15.0,20.0,"REPLICATE>BLOCK>PLOT:G72-02-2-145,REPLICATE>BLOCK:23,REPLICATE:2",watered,3889.7679324895,270.2729411765,"64,7849117529","62,0608834049",10.5129901961,245,300,130,"2,72402834800",2012,,,,,,,,,,,
1017,G72-02-1-145,3353378,Gai12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-145,,7.0,13.0,"REPLICATE>BLOCK>PLOT:G72-02-1-145,REPLICATE>BLOCK:26,REPLICATE:1",watered,4004.0500736377,289.1741176471,"64,7849117529","65,9788172736",11.5786764706,270,320,135,"-1,19390552070",2012,,,,,,,,,,,
1018,G72-01-3-145,3353377,Gai12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-145,,19.0,13.0,"REPLICATE>BLOCK>PLOT:G72-01-3-145,REPLICATE>BLOCK:2,REPLICATE:3",rainfed,2312.2284295469,233.1211764706,"65,9788172736","67,0282656168",5.3902941176,180,230,90,"-1,04944834320",2012,,,,,,,,,,,
1019,G72-01-2-145,3353376,Gai12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-145,,16.0,11.0,"REPLICATE>BLOCK>PLOT:G72-01-2-145,REPLICATE>BLOCK:26,REPLICATE:2",rainfed,2916.6666666667,203.5764705882,"69,1907382303","78,9055366062",5.9376470588,175,220,105,"-9,71479837590",2012,,,,,,,,,,,
1020,G72-01-1-145,3353375,Gai12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-145,,3.0,6.0,"REPLICATE>BLOCK>PLOT:G72-01-1-145,REPLICATE>BLOCK:9,REPLICATE:1",rainfed,2255.6954436451,238.7529411765,"64,7849117529","78,9055366062",5.3855392157,180,225,105,"-14,12062485330",2012,,,,,,,,,,,
1021,3150water_regimewatered,3337205,Gai12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,321.5605827126,64.871293878,64.3260076564,248.4148019466,3898.4862611504,307.1040654587,130.5031107746,,,2012,18.4492599068,17.8604848485,17.1364637387,305.717,232.603,1015.171,-20.95625,-9.5997474747,27.1943585319,27.0631156648,25.5538073905
1022,3150water_regimerainfed,3336959,Gai12,127544,https://doi.org/10.15454/VSJSVC,F922_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,251.5876452564,66.6402982713,75.0739500686,177.5476501385,2401.1740555571,217.1222265839,99.3465841158,,,2012,,,,,,,,,,,
1023,G72-02-2-146,3353384,Gai12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-146,,16.0,15.0,"REPLICATE>BLOCK>PLOT:G72-02-2-146,REPLICATE>BLOCK:27,REPLICATE:2",watered,4023.5368956743,273.1735294118,"62,0608834049","64,7849117529",10.9912377451,250,290,125,"-2,72402834800",2012,,,,,,,,,,,
1024,G72-02-1-146,3353383,Gai12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-146,,3.0,21.0,"REPLICATE>BLOCK>PLOT:G72-02-1-146,REPLICATE>BLOCK:11,REPLICATE:1",watered,4588.5139135583,NA,"62,0608834049","63,3048330487",NA,240,285,110,"-1,24394964380",2012,,,,,,,,,,,
1025,G72-01-3-146,3353382,Gai12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-146,,21.0,2.0,"REPLICATE>BLOCK>PLOT:G72-01-3-146,REPLICATE>BLOCK:9,REPLICATE:3",rainfed,551.9943019943,187.7505882353,"64,7849117529","80,2021890789",1.036372549,180,210,105,"-15,41727732600",2012,,,,,,,,,,,
1026,G72-01-2-146,3353381,Gai12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-146,,10.0,4.0,"REPLICATE>BLOCK>PLOT:G72-01-2-146,REPLICATE>BLOCK:1,REPLICATE:2",rainfed,456.8367989918,205.9988235294,"68,1234868243","81,6621384111",0.9410784314,160,215,105,"-13,53865158680",2012,,,,,,,,,,,
1027,G72-01-1-146,3353380,Gai12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-146,,4.0,15.0,"REPLICATE>BLOCK>PLOT:G72-01-1-146,REPLICATE>BLOCK:15,REPLICATE:1",rainfed,586.6114561767,196.6094117647,"64,7849117529","80,2021890789",1.1533333333,165,210,105,"-15,41727732600",2012,,,,,,,,,,,
1028,3151water_regimewatered,3337206,Gai12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,298.1156161429,62.3022168442,64.1865777434,239.2093262119,4296.290434441,289.2995841004,118.021078716,,,2012,17.9165788318,17.7741550117,17.0952924858,200.504,283.278,1015.171,-22.1971153846,-9.5997474747,26.7400994869,26.8330197646,25.4721617023
1029,3151water_regimerainfed,3336960,Gai12,127545,https://doi.org/10.15454/V1LWRV,FP1_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,249.6911394732,65.8474773292,80.5121354661,170.642951057,420.8043034054,217.5245565757,104.3821938621,,,2012,,,,,,,,,,,
1030,G72-02-2-147,3353389,Gai12,127546,https://doi.org/10.15454/FLADQ9,F218_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-147,,13.0,7.0,"REPLICATE>BLOCK>PLOT:G72-02-2-147,REPLICATE>BLOCK:13,REPLICATE:2",watered,3397.7794793262,271.1870588235,"64,7849117529","64,7849117529",9.2143382353,265,270,120,"0,00000000000",2012,,,,,,,,,,,
1031,G72-02-1-147,3353388,Gai12,127546,https://doi.org/10.15454/FLADQ9,F218_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-147,,3.0,1.0,"REPLICATE>BLOCK>PLOT:G72-02-1-147,REPLICATE>BLOCK:9,REPLICATE:1",watered,3165.4395359215,314.6188235294,"63,3048330487","63,3048330487",9.9590686275,235,275,100,"0,00000000000",2012,,,,,,,,,,,
