,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L10,L12,W10,W12,Check
395,223048,3346290,Cam12,127447,https://doi.org/10.15454/X1FWVP,EZ34_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223048.0,,14.0,46.0,"REPLICATE>BLOCK>PLOT:223048,REPLICATE>BLOCK:19,REPLICATE:2",rainfed,NA,NA,"68,9320610081","86,1419677247",1.054248366,125,160,70,"-17,20990671660",2012,,,,,,,,,,,,,,,,,
396,213048,3346238,Cam12,127447,https://doi.org/10.15454/X1FWVP,EZ34_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213048.0,,14.0,1.0,"REPLICATE>BLOCK>PLOT:213048,REPLICATE>BLOCK:17,REPLICATE:1",rainfed,NA,NA,"70,4966242956","78,4377444101",2.5954659197,130,165,60,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
397,233048,3345865,Cam12,127447,https://doi.org/10.15454/X1FWVP,EZ34_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233048.0,,6.0,40.0,"REPLICATE>BLOCK>PLOT:233048,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,NA,NA,"68,9320610081","78,4377444101",1.7490146281,120,150,60,"-9,50568340200",2012,,,,,,,,,,,,,,,,,
398,223049,3346107,Cam12,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223049.0,,11.0,54.0,"REPLICATE>BLOCK>PLOT:223049,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,NA,NA,"70,4966242956","83,0722419114",1.1945185185,155,190,80,"-12,57561761580",2012,,,,,,,,,,,,,,,,,
399,123049,3346932,Cam12,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123049.0,,16.0,24.0,"REPLICATE>BLOCK>PLOT:123049,REPLICATE>BLOCK:28,REPLICATE:2",watered,NA,NA,"68,9320610081","70,4966242956",3.6630389045,235,270,110,"-1,56456328750",2012,,,,,,,,,,,,,,,,,
400,113049,3346643,Cam12,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113049.0,,8.0,25.0,"REPLICATE>BLOCK>PLOT:113049,REPLICATE>BLOCK:32,REPLICATE:1",watered,NA,NA,"68,9320610081","72,0909156051",4.1685452848,220,250,100,"-3,15885459700",2012,,,,,,,,,,,,,,,,,
401,213049,3346054,Cam12,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213049.0,,11.0,8.0,"REPLICATE>BLOCK>PLOT:213049,REPLICATE>BLOCK:6,REPLICATE:1",rainfed,NA,NA,"70,4966242956","78,4377444101",1.7275443511,140,175,70,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
402,233049,3345779,Cam12,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233049.0,,3.0,49.0,"REPLICATE>BLOCK>PLOT:233049,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,NA,NA,"67,3478708427","81,5768017006",2.0238979147,140,175,65,"-14,22893085790",2012,,,,,,,,,,,,,,,,,
403,3049water_regimewatered,3334832,Cam12,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,68.8786247119,71.3638257712,227.2158910374,1201.5867363488,259.4571108971,105.6790047822,,,2012,19.9721336925,20.7039891452,19.2723767493,67.904,273.814,1278.754,-27.5634920635,-18.6510416667,36.328073218,36.6679407252,33.77108575,,,,,,
404,3049water_regimerainfed,3334586,Cam12,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,70.6105546291,81.7925676913,141.1712236402,564.2867721189,175.0106371205,68.7555277361,,,2012,19.9721336925,20.2329265826,19.2557977708,67.904,378.003,1139.512,-84.8035714286,-13.1228070175,36.328073218,36.5146407662,33.4369730682,,,,,,
405,123050,3346933,Cam12,127449,https://doi.org/10.15454/X6F0EB,CO109_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123050.0,,18.0,8.0,"REPLICATE>BLOCK>PLOT:123050,REPLICATE>BLOCK:34,REPLICATE:2",watered,NA,NA,"70,4966242956","70,4966242956",3.1143678805,190,220,95,"0,00000000000",2012,,,,,,,,,,,,,,,,,
406,113050,3346644,Cam12,127449,https://doi.org/10.15454/X6F0EB,CO109_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113050.0,,3.0,25.0,"REPLICATE>BLOCK>PLOT:113050,REPLICATE>BLOCK:12,REPLICATE:1",watered,NA,NA,"67,3478708427","70,4966242956",3.5036862745,205,235,100,"-3,14875345290",2012,,,,,,,,,,,,,,,,,
407,223050,3346033,Cam12,127449,https://doi.org/10.15454/X6F0EB,CO109_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223050.0,,10.0,45.0,"REPLICATE>BLOCK>PLOT:223050,REPLICATE>BLOCK:3,REPLICATE:2",rainfed,NA,NA,"67,3478708427","86,1419677247",1.6220890134,120,150,60,"-18,79409688200",2012,,,,,,,,,,,,,,,,,
408,213050,3346506,Cam12,127449,https://doi.org/10.15454/X6F0EB,CO109_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213050.0,,18.0,11.0,"REPLICATE>BLOCK>PLOT:213050,REPLICATE>BLOCK:34,REPLICATE:1",rainfed,NA,NA,"68,9320610081","84,5738619048",1.1905434174,130,160,70,"-15,64180089670",2012,,,,,,,,,,,,,,,,,
409,233050,3345746,Cam12,127449,https://doi.org/10.15454/X6F0EB,CO109_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233050.0,,2.0,48.0,"REPLICATE>BLOCK>PLOT:233050,REPLICATE>BLOCK:7,REPLICATE:3",rainfed,NA,NA,"67,3478708427","75,2730380189",2.1470675381,135,170,75,"-7,92516717620",2012,,,,,,,,,,,,,,,,,
410,3050water_regimerainfed,3334587,Cam12,127449,https://doi.org/10.15454/X6F0EB,CO109_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,68.7176029206,80.7420341882,128.6927133292,572.9679511264,159.5617592192,67.8074180181,,,2012,19.7897205358,20.3152076676,19.4065865242,49.939,427.394,1087.771,-82.8944444444,-13.1228070175,35.9932068992,36.6554968193,33.9036884041,,,,,,
411,3050water_regimewatered,3334833,Cam12,127449,https://doi.org/10.15454/X6F0EB,CO109_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,69.018508545,70.2565878632,196.6634452483,1035.1825525477,226.2654753693,96.2426260809,,,2012,19.7897205358,20.7966541408,19.3569916993,49.939,222.545,1268.307,-28.1893939394,-18.3666666667,35.9932068992,36.9163658845,34.1466040442,,,,,,
412,213051,3346113,Cam12,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213051.0,,12.0,3.0,"REPLICATE>BLOCK>PLOT:213051,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"72,0909156051","83,0722419114",0.6515929038,130,160,60,"-10,98132630630",2012,,,,,,,,,,,,,,,,,
413,123051,3346934,Cam12,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123051.0,,12.0,21.0,"REPLICATE>BLOCK>PLOT:123051,REPLICATE>BLOCK:11,REPLICATE:2",watered,NA,NA,"70,4966242956","78,4377444101",1.8832804233,185,220,100,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
414,113051,3346645,Cam12,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113051.0,,9.0,28.0,"REPLICATE>BLOCK>PLOT:113051,REPLICATE>BLOCK:36,REPLICATE:1",watered,NA,NA,"67,3478708427","78,4377444101",1.9013208839,190,225,105,"-11,08987356740",2012,,,,,,,,,,,,,,,,,
415,223051,3346294,Cam12,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223051.0,,14.0,50.0,"REPLICATE>BLOCK>PLOT:223051,REPLICATE>BLOCK:20,REPLICATE:2",rainfed,NA,NA,"72,0909156051","86,1419677247",0.5678431373,110,140,60,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
416,233051,3345927,Cam12,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233051.0,,8.0,38.0,"REPLICATE>BLOCK>PLOT:233051,REPLICATE>BLOCK:30,REPLICATE:3",rainfed,NA,NA,"75,2730380189","83,0722419114",1.5933071895,120,150,70,"-7,79920389250",2012,,,,,,,,,,,,,,,,,
417,3051water_regimewatered,3334834,Cam12,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,68.6758341925,78.2203647906,188.6353061389,564.3056401077,222.617699726,102.8383988064,,,2012,20.726301914,19.7246601058,19.275349763,116.299,381.551,1185.355,-24.2348484848,-19.0254237288,36.8936122487,36.2621306749,33.5923042224,,,,,,
418,3051water_regimerainfed,3334588,Cam12,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,70.9902962209,82.4570546793,121.554882818,216.5043105642,150.7390972787,64.3557855754,,,2012,20.726301914,19.7971333255,19.3009531459,116.299,403.58,1091.439,-82.4733333333,-13.056547619,36.8936122487,36.5042591762,33.6286836926,,,,,,
419,233052,3345898,Cam12,127451,https://doi.org/10.15454/N0XW6Z,N25_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233052.0,,7.0,41.0,"REPLICATE>BLOCK>PLOT:233052,REPLICATE>BLOCK:26,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"70,4966242956","81,5768017006",0.7539470899,130,160,65,"-11,08017740500",2012,,,,,,,,,,,,,,,,,
420,123052,3346935,Cam12,127451,https://doi.org/10.15454/N0XW6Z,N25_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123052.0,,10.0,24.0,"REPLICATE>BLOCK>PLOT:123052,REPLICATE>BLOCK:4,REPLICATE:2",watered,NA,NA,"70,4966242956","81,5768017006",1.6646872082,185,220,105,"-11,08017740500",2012,,,,,,,,,,,,,,,,,
421,113052,3346646,Cam12,127451,https://doi.org/10.15454/N0XW6Z,N25_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113052.0,,7.0,26.0,"REPLICATE>BLOCK>PLOT:113052,REPLICATE>BLOCK:28,REPLICATE:1",watered,NA,NA,"68,9320610081","81,5768017006",1.1385122938,180,210,110,"-12,64474069250",2012,,,,,,,,,,,,,,,,,
422,223052,3346157,Cam12,127451,https://doi.org/10.15454/N0XW6Z,N25_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223052.0,,12.0,42.0,"REPLICATE>BLOCK>PLOT:223052,REPLICATE>BLOCK:10,REPLICATE:2",rainfed,NA,NA,"72,0909156051","83,0722419114",0.691047619,125,150,60,"-10,98132630630",2012,,,,,,,,,,,,,,,,,
423,213052,3346394,Cam12,127451,https://doi.org/10.15454/N0XW6Z,N25_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213052.0,,16.0,25.0,"REPLICATE>BLOCK>PLOT:213052,REPLICATE>BLOCK:28,REPLICATE:1",rainfed,NA,NA,"72,0909156051","86,1419677247",0.4682178649,110,145,50,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
424,3052water_regimewatered,3334835,Cam12,127451,https://doi.org/10.15454/N0XW6Z,N25_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,69.9681699659,81.868348928,182.0008125328,437.0721648333,214.8219454683,106.6595472635,,,2012,20.4811845949,20.0040308252,19.4133434154,89.396,403.081,1096.597,-24.9423076923,-18.8538011696,36.6234866441,36.4903021498,33.8279398291,,,,,,
425,3052water_regimerainfed,3334589,Cam12,127451,https://doi.org/10.15454/N0XW6Z,N25_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,71.5041765321,83.0126254167,122.367912809,234.3921445524,152.3256437648,59.4669523407,,,2012,20.4811845949,20.0477253792,19.3009531459,89.396,403.58,1091.439,-82.8641975309,-13.056547619,36.6234866441,36.5356169682,33.6286836926,,,,,,
426,123053,3346936,Cam12,127452,https://doi.org/10.15454/XH5MEH,B107_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123053.0,,15.0,21.0,"REPLICATE>BLOCK>PLOT:123053,REPLICATE>BLOCK:23,REPLICATE:2",watered,NA,NA,"70,4966242956","78,4377444101",3.5568502957,210,250,115,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
427,113053,3346647,Cam12,127452,https://doi.org/10.15454/XH5MEH,B107_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113053.0,,9.0,11.0,"REPLICATE>BLOCK>PLOT:113053,REPLICATE>BLOCK:34,REPLICATE:1",watered,NA,NA,"68,9320610081","73,6998526186",4.6649312169,210,250,120,"-4,76779161050",2012,,,,,,,,,,,,,,,,,
428,223053,3346234,Cam12,127452,https://doi.org/10.15454/XH5MEH,B107_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223053.0,,13.0,53.0,"REPLICATE>BLOCK>PLOT:223053,REPLICATE>BLOCK:16,REPLICATE:2",rainfed,NA,NA,"72,0909156051","87,6930792087",1.0769934641,130,160,70,"-15,60216360360",2012,,,,,,,,,,,,,,,,,
429,213053,3345987,Cam12,127452,https://doi.org/10.15454/XH5MEH,B107_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213053.0,,10.0,6.0,"REPLICATE>BLOCK>PLOT:213053,REPLICATE>BLOCK:1,REPLICATE:1",rainfed,NA,NA,"68,9320610081","83,0722419114",1.7681444133,150,180,80,"-14,14018090330",2012,,,,,,,,,,,,,,,,,
430,233053,3345841,Cam12,127452,https://doi.org/10.15454/XH5MEH,B107_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233053.0,,5.0,47.0,"REPLICATE>BLOCK>PLOT:233053,REPLICATE>BLOCK:19,REPLICATE:3",rainfed,NA,NA,"68,9320610081","80,0134329032",1.5382857143,150,180,80,"-11,08137189510",2012,,,,,,,,,,,,,,,,,
431,3053water_regimewatered,3334836,Cam12,127452,https://doi.org/10.15454/XH5MEH,B107_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,69.4861011895,76.1363044204,211.2153798786,1294.1164116429,250.2991749889,119.5585173362,,,2012,20.726301914,20.0942978335,19.1798477944,116.299,320.778,1221.815,-24.6916666667,-19.0464480874,36.8936122487,36.1636437691,33.6997952668,,,,,,
432,3053water_regimerainfed,3334590,Cam12,127452,https://doi.org/10.15454/XH5MEH,B107_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,70.8183904916,84.6596701991,142.080321513,406.3202590636,171.6959766827,75.6227489437,,,2012,20.726301914,19.8929925701,19.1757709656,116.299,427.862,1089.653,-80.0128205128,-12.9575757576,36.8936122487,36.5217021122,33.3112048162,,,,,,
433,233054,3345752,Cam12,127453,https://doi.org/10.15454/P7GP0D,F748_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233054.0,,2.0,53.0,"REPLICATE>BLOCK>PLOT:233054,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,NA,NA,"68,9320610081","81,5768017006",2.5315904139,145,180,80,"-12,64474069250",2012,,,,,,,,,,,,,,,,,
434,123054,3346937,Cam12,127453,https://doi.org/10.15454/P7GP0D,F748_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123054.0,,13.0,27.0,"REPLICATE>BLOCK>PLOT:123054,REPLICATE>BLOCK:16,REPLICATE:2",watered,NA,NA,"70,4966242956","70,4966242956",4.1294989107,185,230,105,"0,00000000000",2012,,,,,,,,,,,,,,,,,
435,113054,3346648,Cam12,127453,https://doi.org/10.15454/P7GP0D,F748_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113054.0,,3.0,17.0,"REPLICATE>BLOCK>PLOT:113054,REPLICATE>BLOCK:11,REPLICATE:1",watered,NA,NA,"68,9320610081","73,6998526186",3.9179719888,190,240,110,"-4,76779161050",2012,,,,,,,,,,,,,,,,,
436,223054,3346405,Cam12,127453,https://doi.org/10.15454/P7GP0D,F748_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223054.0,,16.0,35.0,"REPLICATE>BLOCK>PLOT:223054,REPLICATE>BLOCK:25,REPLICATE:2",rainfed,NA,NA,"68,9320610081","86,1419677247",1.3330644258,130,160,65,"-17,20990671660",2012,,,,,,,,,,,,,,,,,
437,213054,3346182,Cam12,127453,https://doi.org/10.15454/P7GP0D,F748_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213054.0,,13.0,8.0,"REPLICATE>BLOCK>PLOT:213054,REPLICATE>BLOCK:14,REPLICATE:1",rainfed,NA,NA,"72,0909156051","78,4377444101",1.4805975724,130,170,70,"-6,34682880500",2012,,,,,,,,,,,,,,,,,
438,3054water_regimewatered,3334837,Cam12,127453,https://doi.org/10.15454/P7GP0D,F748_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,69.5548718368,72.0751913753,185.4614674312,1213.537734943,233.8142022319,108.4226713568,,,2012,20.0961815536,20.7039891452,19.2794217093,67.73,249.501,1270.596,-27.5634920635,-18.6510416667,36.4726920779,36.6679407252,33.9340100539,,,,,,
439,3054water_regimerainfed,3334591,Cam12,127453,https://doi.org/10.15454/P7GP0D,F748_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,70.4555718001,84.3177642258,134.2466692809,589.9219137889,168.8970524148,71.7907801179,,,2012,20.0961815536,20.3331733927,19.2511444702,67.73,452.94,1067.157,-80.3277777778,-12.9575757576,36.4726920779,36.5693839737,33.573198829,,,,,,
440,123055,3346938,Cam12,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123055.0,,18.0,6.0,"REPLICATE>BLOCK>PLOT:123055,REPLICATE>BLOCK:33,REPLICATE:2",watered,NA,NA,"72,0909156051","78,4377444101",4.539869281,200,230,110,"-6,34682880500",2012,,,,,,,,,,,,,,,,,
441,113055,3346649,Cam12,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113055.0,,1.0,28.0,"REPLICATE>BLOCK>PLOT:113055,REPLICATE>BLOCK:4,REPLICATE:1",watered,NA,NA,"68,9320610081","72,0909156051",5.8804407096,205,240,110,"-3,15885459700",2012,,,,,,,,,,,,,,,,,
442,223055,3346284,Cam12,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223055.0,,14.0,41.0,"REPLICATE>BLOCK>PLOT:223055,REPLICATE>BLOCK:18,REPLICATE:2",rainfed,NA,NA,"72,0909156051","81,5768017006",1.4063616558,120,145,60,"-9,48588609550",2012,,,,,,,,,,,,,,,,,
443,213055,3346388,Cam12,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213055.0,,16.0,20.0,"REPLICATE>BLOCK>PLOT:213055,REPLICATE>BLOCK:27,REPLICATE:1",rainfed,NA,NA,"72,0909156051","84,5738619048",1.1043162154,120,150,60,"-12,48294629970",2012,,,,,,,,,,,,,,,,,
444,233055,3345712,Cam12,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233055.0,,1.0,46.0,"REPLICATE>BLOCK>PLOT:233055,REPLICATE>BLOCK:3,REPLICATE:3",rainfed,NA,NA,"70,4966242956","80,0134329032",2.4195630252,135,170,75,"-9,51680860760",2012,,,,,,,,,,,,,,,,,
445,3055water_regimewatered,3334838,Cam12,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,70.2524471844,75.008097016,204.1580084229,1652.2227675203,235.7823531851,109.3138149192,,,2012,20.0961815536,20.6980540661,19.1551965446,67.73,300.872,1253.524,-25.847826087,-19,36.4726920779,36.2949373838,33.6388854887,,,,,,
446,3055water_regimerainfed,3334592,Cam12,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,71.7649660588,82.0621230595,126.6879745857,663.3593415799,157.5144158045,66.5215689191,,,2012,20.0961815536,20.2329265826,19.2557977708,67.73,378.003,1139.512,-84.8035714286,-13.1228070175,36.4726920779,36.5146407662,33.4369730682,,,,,,
447,223056,3346547,Cam12,127455,https://doi.org/10.15454/CGZZ3F,DK78371A_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223056.0,,18.0,47.0,"REPLICATE>BLOCK>PLOT:223056,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"72,0909156051","83,0722419114",0.7817429194,130,165,65,"-10,98132630630",2012,,,,,,,,,,,,,,,,,
448,123056,3346939,Cam12,127455,https://doi.org/10.15454/CGZZ3F,DK78371A_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123056.0,,15.0,5.0,"REPLICATE>BLOCK>PLOT:123056,REPLICATE>BLOCK:21,REPLICATE:2",watered,NA,NA,"70,4966242956","80,0134329032",1.0548123249,190,230,85,"-9,51680860760",2012,,,,,,,,,,,,,,,,,
449,113056,3346650,Cam12,127455,https://doi.org/10.15454/CGZZ3F,DK78371A_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113056.0,,6.0,17.0,"REPLICATE>BLOCK>PLOT:113056,REPLICATE>BLOCK:23,REPLICATE:1",watered,NA,NA,"70,4966242956","78,4377444101",0.8715094927,190,220,80,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
450,213056,3346190,Cam12,127455,https://doi.org/10.15454/CGZZ3F,DK78371A_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213056.0,,13.0,15.0,"REPLICATE>BLOCK>PLOT:213056,REPLICATE>BLOCK:15,REPLICATE:1",rainfed,NA,NA,"72,0909156051","81,5768017006",0.6189990663,125,150,65,"-9,48588609550",2012,,,,,,,,,,,,,,,,,
451,233056,3345848,Cam12,127455,https://doi.org/10.15454/CGZZ3F,DK78371A_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233056.0,,5.0,53.0,"REPLICATE>BLOCK>PLOT:233056,REPLICATE>BLOCK:20,REPLICATE:3",rainfed,NA,NA,"72,0909156051","86,1419677247",0.8092125739,130,160,70,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
452,3056water_regimewatered,3334839,Cam12,127455,https://doi.org/10.15454/CGZZ3F,DK78371A_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,70.49743477,80.0989437019,189.8793975578,268.4487881175,225.9596567921,85.4224651949,,,2012,20.726301914,19.7247630154,19.3431258045,116.299,352.926,1142.093,-24.1666666667,-18.9626436782,36.8936122487,36.37427741,33.7674254639,,,,,,
453,3056water_regimerainfed,3334593,Cam12,127455,https://doi.org/10.15454/CGZZ3F,DK78371A_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,72.8117565756,84.8909635533,129.4916668953,182.8409695618,159.6439790567,66.2435279026,,,2012,20.726301914,19.8929925701,19.2435236512,116.299,404.175,1075.315,-80.0128205128,-12.9575757576,36.8936122487,36.5217021122,33.3921514511,,,,,,
454,123057,3346940,Cam12,127456,https://doi.org/10.15454/6FDQYP,F712_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123057.0,,10.0,6.0,"REPLICATE>BLOCK>PLOT:123057,REPLICATE>BLOCK:1,REPLICATE:2",watered,NA,NA,"70,4966242956","78,4377444101",5.3908994709,235,270,110,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
455,113057,3346651,Cam12,127456,https://doi.org/10.15454/6FDQYP,F712_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113057.0,,4.0,27.0,"REPLICATE>BLOCK>PLOT:113057,REPLICATE>BLOCK:16,REPLICATE:1",watered,NA,NA,"70,4966242956","72,0909156051",6.4738400249,250,290,130,"-1,59429130950",2012,,,,,,,,,,,,,,,,,
456,223057,3346353,Cam12,127456,https://doi.org/10.15454/6FDQYP,F712_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223057.0,,15.0,45.0,"REPLICATE>BLOCK>PLOT:223057,REPLICATE>BLOCK:23,REPLICATE:2",rainfed,NA,NA,"72,0909156051","86,1419677247",2.3316402116,140,180,80,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
457,213057,3346523,Cam12,127456,https://doi.org/10.15454/6FDQYP,F712_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213057.0,,18.0,26.0,"REPLICATE>BLOCK>PLOT:213057,REPLICATE>BLOCK:36,REPLICATE:1",rainfed,NA,NA,"72,0909156051","87,6930792087",2.6564780579,140,180,80,"-15,60216360360",2012,,,,,,,,,,,,,,,,,
458,233057,3345767,Cam12,127456,https://doi.org/10.15454/6FDQYP,F712_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233057.0,,3.0,38.0,"REPLICATE>BLOCK>PLOT:233057,REPLICATE>BLOCK:10,REPLICATE:3",rainfed,NA,NA,"78,4377444101","87,6930792087",4.2159327731,165,200,85,"-9,25533479860",2012,,,,,,,,,,,,,,,,,
459,3057water_regimewatered,3334840,Cam12,127456,https://doi.org/10.15454/6FDQYP,F712_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,70.3062966957,75.3843416395,241.1231532892,1911.4871546577,279.5217935709,120.3663652945,,,2012,20.9215393485,20.0942978335,19.1631253626,115.87,320.778,1233.618,-24.6916666667,-19.0464480874,37.0610469041,36.1636437691,33.6045710776,,,,,,
460,3057water_regimerainfed,3334594,Cam12,127456,https://doi.org/10.15454/6FDQYP,F712_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,73.2549072908,86.7594510269,151.3418554123,1247.5013535397,189.8086943833,81.9144310056,,,2012,20.9215393485,19.9970532741,19.1179535785,115.87,425.663,1068.165,-77.7654320988,-12.8395061728,37.0610469041,36.5104101464,33.2635717963,,,,,,
